id,original_comment,processed_comment,source,sentiment_VADER,sentiment_textblob,sentiment_pattern,sentiment_bert,sentiment_spacy,max_voted_sentiment
1996016885,"You can either downgrade the TensorFlow version to less than 2.16. Or Use 2.16 or above versions of TensorFlow and install the corresponding `tf_keras`, and then export the environment variable `TF_USE_LEGACY_KERAS=1`.

AutoKeras does not support Keras 3 yet.",either downgrade version le use install corresponding export environment variable support yet,issue,negative,neutral,neutral,neutral,neutral,neutral
1930431410,@SarthakNikhal Sorry for the late reply. Anyone interested can work on this.,sorry late reply anyone interested work,issue,negative,negative,negative,negative,negative,negative
1928838262,"Its numpy latest version problem. Use pip install numpy==1.23.4  
",latest version problem use pip install,issue,negative,positive,positive,positive,positive,positive
1879913888,"**- Problem:** I get this error if the dataset has 41 or fewer rows. There is no error when the data set is 42 or higher!

**- Fix:** The Following change in batch_size fixes this problem: default is 32
search.fit(x=X_train, y=y_train, verbose=0,  epochs=10, batch_size=12)

 
**- Details:** Autokeras 1.1, Code, and passing/failing data sets are attached. 

### code
url = 'auto-insurance_41a.csv'
dataframe = read_csv(url, header=None)
print(dataframe.shape)
# split into input and output elements
data = dataframe.values
data = data.astype('float32')
X, y = data[:, :-1], data[:, -1]
print(X.shape, y.shape)
# separate into train and test sets
X_train, X_test, y_train, y_test = train_test_split(X, y, test_size=0.2, random_state=1)
search = StructuredDataRegressor(max_trials=15, loss='mean_absolute_error')
search.fit(x=X_train, y=y_train, verbose=0,  epochs=10)
### code

### error
Reloading Tuner from ./structured_data_regressor/tuner0.json

---------------------------------------------------------------------------

ValueError                                Traceback (most recent call last)

[<ipython-input-49-5ada482acc10>](https://localhost:8080/#) in <cell line: 11>()
      9 search = StructuredDataRegressor(max_trials=15, loss='mean_absolute_error')
     10 # perform the search
---> 11 search.fit(x=X_train, y=y_train, verbose=0,  epochs=10)
     12 # evaluate the model
     13 mae, _ = search.evaluate(X_test, y_test, verbose=0)

2 frames

[/usr/local/lib/python3.10/dist-packages/autokeras/tasks/structured_data.py](https://localhost:8080/#) in fit(self, x, y, epochs, callbacks, validation_split, validation_data, **kwargs)
    137         self.check_in_fit(x)
    138 
--> 139         history = super().fit(
    140             x=x,
    141             y=y,

[/usr/local/lib/python3.10/dist-packages/autokeras/auto_model.py](https://localhost:8080/#) in fit(self, x, y, batch_size, epochs, callbacks, validation_split, validation_data, verbose, **kwargs)
    286         # Split the data with validation_split.
    287         if validation_data is None and validation_split:
--> 288             dataset, validation_data = data_utils.split_dataset(
    289                 dataset, validation_split
    290             )

[/usr/local/lib/python3.10/dist-packages/autokeras/utils/data_utils.py](https://localhost:8080/#) in split_dataset(dataset, validation_split)
     44     num_instances = dataset.reduce(np.int64(0), lambda x, _: x + 1).numpy()
     45     if num_instances < 2:
---> 46         raise ValueError(
     47             ""The dataset should at least contain 2 batches to be split.""
     48         )

ValueError: The dataset should at least contain 2 batches to be split.
## Error

[auto-insurance_41a.csv](https://github.com/keras-team/autokeras/files/13851956/auto-insurance_41a.csv)
[auto-insurance_42a.csv](https://github.com/keras-team/autokeras/files/13851957/auto-insurance_42a.csv)


",problem get error error data set higher fix following change problem default code data attached code print split input output data data data data print separate train test search code error tuner recent call last cell line search perform search evaluate model mae fit self history super fit self verbose split data none lambda raise least contain split least contain split error,issue,negative,positive,neutral,neutral,positive,positive
1876301694,"I got the same error for StructuredDataClassifier,
Since Numpy 1.24, np.object is deprecated, and to be replaced with object
```
ERROR:500 Internal Server Error: module 'numpy' has no attribute 'object'.
`np.object` was a deprecated alias for the builtin `object`. To avoid this error in existing code, use `object` by itself. Doing this will not modify any behavior and is safe.
The aliases was originally deprecated in NumPy 1.20; for more details and guidance see the original release note at:
    https://numpy.org/devdocs/release/1.20.0-notes.html#deprecations
```
on here
```
  File ""C:\Users\PA\anaconda3\envs\py3117\Lib\site-packages\autokeras\adapters\input_adapters.py"", line 73, in convert_to_dataset
    if isinstance(dataset, np.ndarray) and dataset.dtype == np.object:
```
I replaced np.object --> object, It worked.
Can we update the library.
Using
Python 3.11.7
Autokeras 1.0.20
Numpy 1.26.3
",got error since object error internal server error module attribute alias object avoid error code use object modify behavior safe originally guidance see original release note file line object worked update library python,issue,negative,positive,positive,positive,positive,positive
1872335641,"Thanks.  My project was running for 48 hours and then failed at this part.  I noticed it was required too.  I haven't gotten the results yet.  Still working my way through it.  

Are you using something else?",thanks project running part gotten yet still working way something else,issue,negative,positive,positive,positive,positive,positive
1872321568,"Because I wanted to call adapt(), so I made a dataset, and batch_size seems to be a required argument.
I haven't used AutoKeras for quite a while, things can change, though.",call adapt made argument used quite change though,issue,negative,neutral,neutral,neutral,neutral,neutral
1872166473,"@KirkSuD Why did you set the batch size?  batch_size=32

> Hi, I encountered same issue.
> 
> I made a workaround without modifying code of autokeras because I'm using Google Colab.
> 
> ```
> ak_model = StructuredDataClassifier(
>     column_names=features,
>     project_name=project_name,
>     directory=""model"",
>     seed=0,
> )
> history = ak_model.fit(train_X, train_y, validation_data=(test_X, test_y))
> # print(""eval train:"", ak_model.evaluate(train_X, train_y))  # same error here
> # print(""eval test:"", ak_model.evaluate(test_X, test_y))  # same error here
> 
> # fix it buy calling adapt()
> model = keras.models.load_model(f""model/{project_name}/best_model"",
>     custom_objects=autokeras.CUSTOM_OBJECTS)
> dataset, validation_data = ak_model._convert_to_dataset(
>     x=train_X, y=train_y, validation_data=(test_X, test_y), batch_size=32
> )
> ak_model.tuner.adapt(model, dataset)
> 
> # now save adapted model, we can do predict, evaluate now  :)
> model.save(f""model/{project_name}/best_model_adapted"", save_format=""tf"")
> print(""eval train:"", model.evaluate(train_X, train_y))
> print(""eval test:"", model.evaluate(test_X, test_y))
> ```
> 
> I think this issue is due to adapt() not being called for some reason under some situations, so MultiCategoryEncoding's table is not initialized. It hasn't seen any data, so it doesn't know how to encode data.

",set batch size hi issue made without code model history print train error print test error fix buy calling adapt model model save model predict evaluate print train print test think issue due adapt reason table seen data know encode data,issue,negative,negative,negative,negative,negative,negative
1867458063,"same issue, I have tried to change autokeras _convert_to_dataset function but not work",issue tried change function work,issue,negative,neutral,neutral,neutral,neutral,neutral
1798107007,"I have encountered a similar error. 

Search: Running Trial #5

Value             |Best Value So Far |Hyperparameter
vanilla           |vanilla           |text_block_1/block_type
none              |none              |text_block_1/embedding_1/pretraining
64                |64                |text_block_1/embedding_1/embedding_dim
0.25              |0.25              |text_block_1/embedding_1/dropout
5                 |5                 |text_block_1/conv_block_1/kernel_size
False             |False             |text_block_1/conv_block_1/separable
False             |False             |text_block_1/conv_block_1/max_pooling
1                 |1                 |text_block_1/conv_block_1/num_blocks
1                 |1                 |text_block_1/conv_block_1/num_layers
256               |256               |text_block_1/conv_block_1/filters_0_0
128               |128               |text_block_1/conv_block_1/filters_0_1
0                 |0                 |text_block_1/conv_block_1/dropout
64                |64                |text_block_1/conv_block_1/filters_1_0
32                |32                |text_block_1/conv_block_1/filters_1_1
0                 |0                 |classification_head_1/dropout
sgd               |adam              |optimizer
0.001             |0.001             |learning_rate

Traceback (most recent call last):
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\base_tuner.py"", line 273, in _try_run_and_update_trial
    self._run_and_update_trial(trial, *fit_args, **fit_kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\base_tuner.py"", line 238, in _run_and_update_trial
    results = self.run_trial(trial, *fit_args, **fit_kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\tuner.py"", line 314, in run_trial
    obj_value = self._build_and_fit_model(trial, *args, **copied_kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\engine\tuner.py"", line 91, in _build_and_fit_model
    model = self._try_build(trial.hyperparameters)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\tuner.py"", line 164, in _try_build
    model = self._build_hypermodel(hp)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\tuner.py"", line 155, in _build_hypermodel
    model = self.hypermodel.build(hp)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\hypermodel.py"", line 120, in _build_wrapper
    return self._build(hp, *args, **kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\graph.py"", line 250, in build
    outputs = block.build(hp, inputs=temp_inputs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\engine\block.py"", line 38, in _build_wrapper
    return super()._build_wrapper(hp, *args, **kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\hypermodel.py"", line 120, in _build_wrapper
    return self._build(hp, *args, **kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\blocks\wrapper.py"", line 159, in build
    output_node = self._build_block(hp, output_node, block_type)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\blocks\wrapper.py"", line 165, in _build_block
    max_tokens = self.max_tokens or hp.Choice(
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\hyperparameters\hyperparameters.py"", line 300, in Choice
    return self._retrieve(hp)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\hyperparameters\hyperparameters.py"", line 208, in _retrieve
    return self.values[hp.name]
KeyError: 'text_block_1/max_tokens'
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\tasks\text.py"", line 160, in fit
    history = super().fit(
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\auto_model.py"", line 292, in fit
    history = self.tuner.search(
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\engine\tuner.py"", line 193, in search
    super().search(
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\base_tuner.py"", line 234, in search
    self.on_trial_end(trial)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\base_tuner.py"", line 338, in on_trial_end
    self.oracle.end_trial(trial)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\oracle.py"", line 108, in wrapped_func
    ret_val = func(*args, **kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\oracle.py"", line 586, in end_trial
    self._check_consecutive_failures()
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\oracle.py"", line 543, in _check_consecutive_failures
    raise RuntimeError(
RuntimeError: Number of consecutive failures exceeded the limit of 3.
Traceback (most recent call last):
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\base_tuner.py"", line 273, in _try_run_and_update_trial
    self._run_and_update_trial(trial, *fit_args, **fit_kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\base_tuner.py"", line 238, in _run_and_update_trial
    results = self.run_trial(trial, *fit_args, **fit_kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\tuner.py"", line 314, in run_trial
    obj_value = self._build_and_fit_model(trial, *args, **copied_kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\engine\tuner.py"", line 91, in _build_and_fit_model
    model = self._try_build(trial.hyperparameters)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\tuner.py"", line 164, in _try_build
    model = self._build_hypermodel(hp)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\tuner.py"", line 155, in _build_hypermodel
    model = self.hypermodel.build(hp)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\hypermodel.py"", line 120, in _build_wrapper
    return self._build(hp, *args, **kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\graph.py"", line 250, in build
    outputs = block.build(hp, inputs=temp_inputs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\engine\block.py"", line 38, in _build_wrapper
    return super()._build_wrapper(hp, *args, **kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\hypermodel.py"", line 120, in _build_wrapper
    return self._build(hp, *args, **kwargs)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\blocks\wrapper.py"", line 159, in build
    output_node = self._build_block(hp, output_node, block_type)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\autokeras\blocks\wrapper.py"", line 165, in _build_block
    max_tokens = self.max_tokens or hp.Choice(
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\hyperparameters\hyperparameters.py"", line 300, in Choice
    return self._retrieve(hp)
  File ""C:\Users\yvorlv\miniconda3\envs\tensorflow\lib\site-packages\keras_tuner\engine\hyperparameters\hyperparameters.py"", line 208, in _retrieve
    return self.values[hp.name]
KeyError: 'text_block_1/max_tokens'",similar error search running trial value value far vanilla none false false recent call last file line trial file line trial file line trial file line model file line model file line model file line return file line build file line return super file line return file line build file line file line choice return file line return recent call last file line module file line fit history super file line fit history file line search super file line search trial file line trial file line file line file line raise number consecutive limit recent call last file line trial file line trial file line trial file line model file line model file line model file line return file line build file line return super file line return file line build file line file line choice return file line return,issue,positive,positive,neutral,neutral,positive,positive
1743807542,"## [Codecov](https://app.codecov.io/gh/keras-team/autokeras/pull/1894?src=pr&el=h1&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=keras-team) Report
All modified lines are covered by tests :white_check_mark:
> Comparison is base [(`5abd2d5`)](https://app.codecov.io/gh/keras-team/autokeras/commit/5abd2d51396134b1d3e5831adb8d25572f39c003?el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=keras-team) 100.00% compared to head [(`85a03b6`)](https://app.codecov.io/gh/keras-team/autokeras/pull/1894?src=pr&el=desc&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=keras-team) 100.00%.
> Report is 2 commits behind head on master.

> :exclamation: Current head 85a03b6 differs from pull request most recent head 817a12f. Consider uploading reports for the commit 817a12f to get more accurate results

<details><summary>Additional details and impacted files</summary>


```diff
@@            Coverage Diff            @@
##            master     #1894   +/-   ##
=========================================
  Coverage   100.00%   100.00%           
=========================================
  Files           50        50           
  Lines         2927      2927           
=========================================
  Hits          2927      2927           
```


| [Files](https://app.codecov.io/gh/keras-team/autokeras/pull/1894?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=keras-team) | Coverage Δ | |
|---|---|---|
| [autokeras/tasks/structured\_data.py](https://app.codecov.io/gh/keras-team/autokeras/pull/1894?src=pr&el=tree&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=keras-team#diff-YXV0b2tlcmFzL3Rhc2tzL3N0cnVjdHVyZWRfZGF0YS5weQ==) | `100.00% <ø> (ø)` | |


</details>

[:umbrella: View full report in Codecov by Sentry](https://app.codecov.io/gh/keras-team/autokeras/pull/1894?src=pr&el=continue&utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=keras-team).   
:loudspeaker: Have feedback on the report? [Share it here](https://about.codecov.io/codecov-pr-comment-feedback/?utm_medium=referral&utm_source=github&utm_content=comment&utm_campaign=pr+comments&utm_term=keras-team).
",report covered comparison base head report behind head master exclamation current head pull request recent head consider commit get accurate summary additional impacted coverage master coverage coverage umbrella view full report sentry feedback report share,issue,positive,negative,neutral,neutral,negative,negative
1741423412,I will need to do another release in keras_tuner to fix it.,need another release fix,issue,negative,neutral,neutral,neutral,neutral,neutral
1741410292,"Здравствуйте  Тигран, говорят помогает 

!pip install autokeras
!pip uninstall keras-tuner
!pip install keras-tuner==1.3.5

",pip install pip pip install,issue,negative,neutral,neutral,neutral,neutral,neutral
1709646625,"Hi, Aryagm 
Does above code worked for you?
If yes please help me it is not working for me",hi code worked yes please help working,issue,positive,neutral,neutral,neutral,neutral,neutral
1692508351,"I'm getting this issue too, were you able to fix it?",getting issue able fix,issue,negative,positive,positive,positive,positive,positive
1663623812,"Hi! It might be related to this https://github.com/keras-team/autokeras/issues/1246#issuecomment-1327808073

I had a similar issue and by converting my input into strings I solved it",hi might related similar issue converting input,issue,negative,neutral,neutral,neutral,neutral,neutral
1659658871,So sorry for the late reply. I never received a notification and completely forgot about the issue.,sorry late reply never received notification completely forgot issue,issue,negative,negative,negative,negative,negative,negative
1649425690,"> Please use below code in Anaconda cmd prompt pip install keras pip install keras-tuner

thanks man 
",please use code anaconda prompt pip install pip install thanks man,issue,positive,positive,positive,positive,positive,positive
1641192677,"Hi, 

Not sure if you're still encountering this issue. I tried checking out your dataset, but couldn't access it. Are there enough samples in data? Another option if working with small sample sizes is to decrease batch_size significantly in the fit method.

Hope this helps.",hi sure still issue tried could access enough data another option working small sample size decrease significantly fit method hope,issue,positive,positive,positive,positive,positive,positive
1635023972,"> Fit consists of 2 steps, search and final fit. The ""last trained model"" is the best model during search and final fit with your entire training set. During the search it was only trained with a split of the data you provided.
> 
> So the difference in accuracy is mainly because it is using different dataset to evaluate.
> 
> If you use `clf.fit(x_train, y_train, validation_data=(x_test, y_test)` and `clf.evaluate(x_test, y_test)`, the accuracy should be the same.

Are you sure?   I think it's using best loss rather than best val_ metric.",fit search final fit last trained model best model search final fit entire training set search trained split data provided difference accuracy mainly different evaluate use accuracy sure think best loss rather best metric,issue,positive,positive,positive,positive,positive,positive
1634996507,might want to mention this issue in the faq :),might want mention issue,issue,negative,neutral,neutral,neutral,neutral,neutral
1632955081,"Same here with a random forest and 25k input one-hot tensors of dimension (>130,000, 2). Yes, this needs a 128GB RAM machine.",random forest input dimension yes need ram machine,issue,negative,negative,negative,negative,negative,negative
1620048603,"I am not from the Autokeras team, but when training ML models, the optimal number of epochs is a difficult problem and there is no final answer. Usually models improve until a local minima and then they can't go further.
I would suggest you to check Tensorflow's callbacks as I believe they work with Autokeras, so you can control the learning rate to optimize said local minima, or stop at the best epoch.
As for trying to get global minima, there is no way to ensure a model will reach global minima, so instead raise the number of trials.",team training optimal number difficult problem final answer usually improve local minimum ca go would suggest check believe work control learning rate optimize said local minimum stop best epoch trying get global minimum way ensure model reach global minimum instead raise number,issue,positive,positive,neutral,neutral,positive,positive
1600745281,"> @berab Would you please sign the google cla? Thanks

I just did.",would please sign thanks,issue,positive,positive,positive,positive,positive,positive
1581715034,This appears to be fixed in v1.1  for `max_model_size>=23555082` (the size of the hardcoded Resnet model?). Anything smaller and a `FailedTrialError` is raised and not handled. ,fixed size model anything smaller raised handled,issue,negative,positive,neutral,neutral,positive,positive
1505253893,"Is this bug still unresolved？
win10-bit, anaconda 2022, python=3.9.13 autokeras=1.0.20
Expect the target data for classification_head_4 to have shape [2], but got [].",bug still anaconda expect target data shape got,issue,negative,neutral,neutral,neutral,neutral,neutral
1501968171,"I have switched to autoglucon, it works like a charm on my apple silicon mac.",switched work like charm apple silicon mac,issue,positive,neutral,neutral,neutral,neutral,neutral
1501965692,I'm still getting this issue with autokeras 1.1.0; tensorflow-macos 2.10.0 is installed and working on my M1 MacbookPro.,still getting issue working,issue,negative,neutral,neutral,neutral,neutral,neutral
