id,original_comment,processed_comment,source,sentiment_VADER,sentiment_textblob,sentiment_pattern,sentiment_bert,sentiment_spacy,max_voted_sentiment
880432128,"> It seems to require you to set reuse=tf.AUTO_REUSE

when i set reuse=tf.AUTO_REUSE and run 'print(model.evaluate(input_fn=lambda: eval_input_fn(test, test_y)))', the dense layers have a new weight actually.The trained weight isn't shared.",require set set run test dense new weight trained weight,issue,negative,positive,positive,positive,positive,positive
797202015,"the problenr  can be solved by the following methods
1.SRGAN source code for the static model, there are compatibility problems, can be modified to dynamic model
1.Version TensorFlow:2.0;Version tensorlayer:2.23
code:
import tensorflow as tf 
import tensorlayer as tl 
from tensorlayer.layers import (Input, Conv2d, BatchNorm2d, Elementwise, SubpixelConv2d, Flatten, Dense, inputs) 
from tensorlayer.models import Model 
from tensorflow.python.framework.convert_to_constants import convert_variables_to_constants_v2 
class MyG(Model): 
    def __init__(self): 
        super().__init__() 
        w_init = tf.random_normal_initializer(stddev=0.02) 
        g_init = tf.random_normal_initializer(1., 0.02) 
        self.conv1=Conv2d(in_channels=3,n_filter=64, filter_size=(3, 3), strides=(1, 1), act=tf.nn.relu, padding='SAME', W_init=w_init) 
        self.block0=self.get_block() 
        self.block1=self.get_block() 
        self.block2=self.get_block() 
        self.block3=self.get_block() 
        self.block4=self.get_block() 
        self.block5=self.get_block() 
        self.block6=self.get_block() 
        self.block7=self.get_block() 
        self.block8=self.get_block() 
        self.block9=self.get_block() 
        self.block10=self.get_block() 
        self.block11=self.get_block() 
        self.block12=self.get_block() 
        self.block13=self.get_block() 
        self.block14=self.get_block() 
        self.block15=self.get_block() 
        self.conv2=Conv2d(in_channels=64,n_filter=64, filter_size=(3, 3), strides=(1, 1), padding='SAME', W_init=w_init, b_init=None) 
        self.bn2=BatchNorm2d(num_features=64,gamma_init=g_init) 
        layer_list=[] 
        layer_list.append(Conv2d(in_channels=64,n_filter=256, filter_size=(3, 3), strides=(1, 1), padding='SAME', W_init=w_init)) 
        layer_list.append(SubpixelConv2d(in_channels=256,scale=2, n_out_channels=None, act=tf.nn.relu)) 
        layer_list.append(Conv2d(in_channels=64,n_filter=256, filter_size=(3, 3), strides=(1, 1), act=None, padding='SAME', W_init=w_init)) 
        layer_list.append(SubpixelConv2
        layer_list.append(SubpixelConv2d(in_channels=256,scale=2, n_out_channels=None, act=tf.nn.relu)) 
        layer_list.append(Conv2d(in_channels=64,n_filter=3, filter_size=(3, 3), strides=(1, 1), act=tf.nn.tanh, padding='SAME', W_init=w_init)) 
        self.blockend=tl.layers.LayerList(layer_list) 
    def get_block(self): 
        w_init = tf.random_normal_initializer(stddev=0.02) 
        g_init = tf.random_normal_initializer(1., 0.02) 
        layer_list=[] 
        layer_list.append(Conv2d(in_channels=64,n_filter=64, filter_size=(3, 3), strides=(1, 1), padding='SAME', W_init=w_init, b_init=None)) 
        layer_list.append(BatchNorm2d(num_features=64,act=tf.nn.relu, gamma_init=g_init)) 
        layer_list.append(Conv2d(in_channels=64,n_filter=64, filter_size=(3, 3), strides=(1, 1), padding='SAME', W_init=w_init, b_init=None)) 
        layer_list.append(BatchNorm2d(num_features=64,gamma_init=g_init)) 
        block=tl.layers.LayerList(layer_list) 
        return block 
    def forward(self,x): 
        x=self.conv1.forward(x) 
        x=self.block0.forward(x)+x 
        x=self.block1.forward(x)+x 
        x=self.block2.forward(x)+x 
        x=self.block3.forward(x)+x 
        x=self.block4.forward(x)+x 
        x=self.block5.forward(x)+x 
        x=self.block6.forward(x)+x 
        x=self.block7.forward(x)+x 
        x=self.block8.forward(x)+x 
        x=self.block9.forward(x)+x 
        x=self.block10.forward(x)+x 
        x=self.block11.forward(x)+x 
        x=self.block12.forward(x)+x 
        x=self.block13.forward(x)+x 
        x=self.block14.forward(x)+x 
        x=self.block15.forward(x)+x 
        x=self.conv2.forward(x) 
        x=self.bn2.forward(x) 
        x=self.blockend.forward(x) 
        return x 
        @tf.function(experimental_relax_shapes=True) 
    def infer(self,x): 
        return self.forward(x)  
myg=MyG() 
myg.eval() 
input_signature=tf.TensorSpec([1,128,128,3]) 
concrete_function=myg.infer.get_concrete_function(x=input_signature) 
frozen_graph=convert_variables_to_constants_v2(concrete_function) 
frozen_graph_def=frozen_graph.graph.as_graph_def() 
tf.io.write_graph(graph_or_graph_def=frozen_graph_def,logdir=""./"",name=f""srgan.pb"",\ as_text=False)
x=self.blockend.forward(x) 

",following source code static model compatibility dynamic model version code import import import input flatten dense import model import class model self super self return block forward self return infer self return,issue,positive,positive,positive,positive,positive,positive
782602952,"@Laicheng0830, if you want more security fixes and patches like this in the future, you can let security researchers know that they can win bounties protecting your repository by copying this small code snippet into your README.md: 

```[![huntr](https://cdn.huntr.dev/huntr_security_badge.svg)](https://huntr.dev)```

👇 👇 👇 

[![huntr](https://cdn.huntr.dev/huntr_security_badge.svg)](https://huntr.dev)",want security like future let security know win protecting repository small code snippet,issue,positive,positive,positive,positive,positive,positive
781839351,"@Laicheng0830 
I have created a fix with huntr. Please find the fix here (https://github.com/418sec/tensorlayer/pull/1). ",fix please find fix,issue,negative,neutral,neutral,neutral,neutral,neutral
781141212," @d3m0n-r00t This is a potential security hole, you can fix it with Pull requests.",potential security hole fix pull,issue,negative,neutral,neutral,neutral,neutral,neutral
776774295,"@zsdonghao @Laicheng0830 Did you have any chance to look at it? 
If it is a valid vulnerability in the context of tensorlayer we (at [Snyk](https://snyk.io) would like to add it to our vulnerability db ",chance look valid vulnerability context would like add vulnerability,issue,negative,neutral,neutral,neutral,neutral,neutral
755055742,The implementation of `PrioritizedReplayBuffer` stores prioritized weights in variable `transitions`. See a comparison between [PrioritizedReplayBuffer.sample](https://github.com/tensorlayer/tensorlayer/blob/93905f057e74d87be7c7d29de40ef917b758db8e/examples/reinforcement_learning/tutorial_prioritized_replay.py#L357) and  [ReplayBuffer.sample](https://github.com/tensorlayer/tensorlayer/blob/93905f057e74d87be7c7d29de40ef917b758db8e/examples/reinforcement_learning/tutorial_prioritized_replay.py#L297).,implementation variable see comparison,issue,negative,neutral,neutral,neutral,neutral,neutral
755053253,"Hi, 

You can refer to [RLzoo](https://github.com/tensorlayer/RLzoo) to check the PG working for both discrete and continuous cases. The key point is to make action distribution from the policy a Gaussian for continuous case to replace the categorical distribution in discrete case, and derive the differentiable log-probability with it in the loss function.
Additionally, if you simply want continuous PG-based algorithms, you can also check or use more advanced ones like PPO.

Best,
Zihan",hi refer check working discrete continuous key point make action distribution policy continuous case replace categorical distribution discrete case derive differentiable loss function additionally simply want continuous also check use advanced like best,issue,positive,positive,positive,positive,positive,positive
755049553,"Hi,
PPO generally does not require the length of trajectory to be fixed/same, for update in either a batch manner or based on samples a single episode/trajectory. As PPO has on-policy update process, the update may not take a batch (usually applied in off-policy algorithms like DDPG, SAC) but a single episodic trajectory, as shown in our [tutorial](https://github.com/tensorlayer/tensorlayer/blob/93905f057e74d87be7c7d29de40ef917b758db8e/examples/reinforcement_learning/tutorial_PPO.py#L155). So the length of  trajectory is never required to be fixed, the trajectory will finish once it's *done*. Note that for other implementations in which PPO is updated in a batch manner, a fixed length is also not required, a batch filled with samples from different trajectories can be created.

Best,
Zihan",hi generally require length trajectory update either batch manner based single update process update may take batch usually applied like sac single episodic trajectory shown tutorial length trajectory never fixed trajectory finish done note batch manner fixed length also batch filled different best,issue,positive,positive,positive,positive,positive,positive
755043185,Sorry for the late reply. What you mentioned might be caused by some numerical issues in tf.minimum if I understood correctly. Could you please print out an example case and paste it here? I'm a bit confused by your description since you mentioned both large negative value (-1e10) and small positive value (1e-10). A case showing how it causes  a large loss value would be great.,sorry late reply might numerical understood correctly could please print example case paste bit confused description since large negative value small positive value case showing large loss value would great,issue,positive,negative,neutral,neutral,negative,negative
755038973,"Hi, 
Please check [here](https://github.com/tensorlayer/tensorlayer/blob/master/examples/reinforcement_learning/tutorial_prioritized_replay.py). The prioritized experience replay is demonstrated in an individual script.",hi please check experience replay individual script,issue,negative,neutral,neutral,neutral,neutral,neutral
755019308,@timgates42 you may need to fix the travis before merging,may need fix travis,issue,negative,neutral,neutral,neutral,neutral,neutral
753639054,"@MoscowskyAnton I'm very happy my solution helps you with your problem, and also thanks for your unique contribution!",happy solution problem also thanks unique contribution,issue,positive,positive,positive,positive,positive,positive
753630542,"Hi @suntaochun!
Super thanks for your solution, it helps me too.
Just to clarify:
Need to change tensorlayers core.py file, which is (for me)
`/home/user/.local/lib/python3.8/site-packages/tensorlayer/models/`
213 line: change on `if tf_ops.is_dense_tensor_like(check_argu):`
223 line: change on `if not tf_ops.is_dense_tensor_like(check_argu[idx]):`
It allowed me to use tensorlayer 2.2.3 with tensorflow-gpu 2.4.0 and cuda 11.0. Tested on RL examples.
",hi super thanks solution clarify need change file line change line change use tested,issue,positive,positive,positive,positive,positive,positive
750737144,"vgg19 link :https://drive.google.com/file/d/1pZ0v-sLj-glfSx3Cssk_aBFRI8mF0hiq/view?usp=sharing
This is a problem with Git downloading large files.
@LILIXIYA ",link problem git large,issue,negative,positive,positive,positive,positive,positive
750735452,"@priyagupta18 Have you already solved the issue?
@Laicheng0830 I have the same HTTP issue with @priyagupta18 even in the U.S. I don't think it's because of the GFW.",already issue issue even think,issue,negative,neutral,neutral,neutral,neutral,neutral
714155984,"it will only update `train_params`, but will take all weights into account when calculating the loss.",update take account calculating loss,issue,negative,neutral,neutral,neutral,neutral,neutral
713804610,"@zsdonghao 
hello
will
train_op = tf.train.AdamOptimizer(0.001).minimize(cost, var_list= train_params) 
freeze the layer weights? or only will not take them into account when calculating the loss?
I want to fix some layers weights",hello cost freeze layer take account calculating loss want fix,issue,negative,neutral,neutral,neutral,neutral,neutral
706501460,"Thanks! there is a problem with this code, we will fix it immediately.

",thanks problem code fix immediately,issue,negative,positive,positive,positive,positive,positive
699182871,"@Laicheng0830 I downloaded the model but running `model = np.load('vgg19.npy', encoding='latin1',allow_pickle=True)` gives the error 'Failed to interpret file 'vgg19.npy' as a pickle'. How to resolve ?",model running model error interpret file pickle resolve,issue,negative,neutral,neutral,neutral,neutral,neutral
678054875,"You can download vgg19 model from：https://drive.google.com/file/d/1pZ0v-sLj-glfSx3Cssk_aBFRI8mF0hiq/view?usp=sharing
Place the file in the directory /models.
",model place file directory,issue,negative,neutral,neutral,neutral,neutral,neutral
669639651,"' object has no attribute '_info'. check your inputs, the input needs to be Layer;
For Your Information:
```    import tensorlayer as tl
    from tensorlayer.layers import Input, Flatten, Dense
    ni = Input([32, 40, 40, 1])
    nn = Flatten()(ni)
    nn = Dense(n_units=20, act=tf.nn.tanh)(nn)
    stn = SpatialTransformer2dAffine(out_size=(20, 20), in_channels=20)
    nn = stn((nn, ni))
    print(nn)`",object attribute check input need layer information import import input flatten dense ni input flatten ni dense ni print,issue,negative,neutral,neutral,neutral,neutral,neutral
650742898,"Hi @Laicheng0830 . Thanks for your help. I have already tried your solution (upgrading Keras to v2.4.3) but failed. 
However, I find what might be the crux of this problem. I track the problem and find that the basic for Model to generically be used in Network is that the `core.py` introduces Layer class, and in the 213 line of that file the Model class tries to identify whether the Layer is the instance of a tensor of Tensorflow using `tf_ops._TensorLike` or `tf_ops._is_dense_tensor_like` where `tf_ops` is `tensorflow.python.ops`.  
However the `tensorflow.python.ops`, or `tf_ops` doesn't include _TensorLike attribute in version 2.20 (thanks to Kite's AI search I search for all the possible method to identify the type of tensor), so I modify the code in `core.py` such that:

`if  tf_ops.is_dense_tensor_like(check_argu):
       pass`

instead of the original one. And the code works. 
I don't know whether this is the root of compatibility for this problem or just a bug. However I think maybe for user of v2.2 this is a universal problem because of the change in its core ops APIs. And I may be happy if it helps and you helped me with this issue.

Appendix:
![image](https://user-images.githubusercontent.com/31800139/85947008-ce820e80-b97a-11ea-8ab5-ba7020ebe55f.png)
It works. 


",hi thanks help already tried solution however find might crux problem track problem find basic model generically used network layer class line file model class identify whether layer instance tensor however include attribute version thanks kite ai search search possible method identify type tensor modify code pas instead original one code work know whether root compatibility problem bug however think maybe user universal problem change core may happy issue appendix image work,issue,positive,positive,positive,positive,positive,positive
650701063,Hi. Is there any future updated version to solve this problem of compatibility?  Or is there any possibility to use TensorFlow.Keras instead of Keras or vice versa to modify the code to use in TensorFlow v2.2 (because I realy love the convenience of using TensorLayer)? Big THANKS!,hi future version solve problem compatibility possibility use instead vice modify code use love convenience big thanks,issue,positive,positive,positive,positive,positive,positive
650687390,"    import tensorflow as tf
    from tensorflow.python.framework.convert_to_constants import convert_variables_to_constants_v2
    from tensorlayer.layers import Dense, Dropout
    from tensorlayer.models import Model
    
    ## define the network
    class CustomModel(Model):
    def __init__(self):
        super(CustomModel, self).__init__()
        self.dropout1 = Dropout(keep=0.8)  # (self.innet)
        self.dense1 = Dense(n_units=800, act=tf.nn.relu, in_channels=784)
        self.dense2 = Dense(n_units=800, act=tf.nn.relu, in_channels=800)
        self.dense3 = Dense(n_units=10, act=tf.nn.relu, in_channels=800)
        
    @tf.function
    def forward(self, x, foo=None):
        z = self.dropout1(x)
        z = self.dense1(z)
        z = self.dense2(z)
        out = self.dense3(z)
        if foo is not None:
            out = tf.nn.relu(out)
        return out
        
    if __name__ == '__main__':
        save_model = CustomModel()
        save_model.eval()
        inHeight = 800
        inWidth = 784
    
        input_sigbature = tf.TensorSpec(shape=(None, inHeight, inWidth))
        concrete_function = save_model.forward.get_concrete_function(x=input_sigbature)
    
        # This one is a no @tf.funcion
        # forward_function = tf.function(lambda x:save_model.forward(x))
        # concrete_function = forward_function.get_concrete_function(x = input_sigbature)
    
        frozen_graph = convert_variables_to_constants_v2(concrete_function)
        frozen_graph_def = frozen_graph.graph.as_graph_def()
        tf.io.write_graph(graph_or_graph_def=frozen_graph_def,
                          logdir=""./frozen_models"",
                          name=""frozen_graph.pb"",
                          as_text=False
                          )",import import import dense dropout import model define network class model self super self dropout dense dense dense forward self foo none return none one lambda,issue,positive,positive,positive,positive,positive,positive
643936648,"I've requested a rebuild on travis-ci (https://travis-ci.org/github/tensorlayer/tensorlayer/builds/696471153), hope it would return status soon.",rebuild hope would return status soon,issue,negative,neutral,neutral,neutral,neutral,neutral
642589060,"Not sure what has happened. It seems CI's report didn't return back, though it should have passed.",sure report return back though,issue,negative,positive,positive,positive,positive,positive
630080350,"We wanted to compute mean and variance.
norm_axes = range(begin_norm_axis, len(inputs_shape)-1)
mean, var = tf.nn.moments(inputs, norm_axes, keepdims=True)
for so-called ""global normalization"", used with convolutional filters with shape [batch, height, width, depth], pass norm_axes=[0, 1, 2]
",compute mean variance range mean global normalization used convolutional shape batch height width depth pas,issue,negative,negative,negative,negative,negative,negative
629951446,"> You may need to set the parameters begin_norm_axis=-1
> nn = Conv2d(64, (3, 3), (1, 1), padding='SAME', W_init=w_init, b_init=None)(n)
> nn = LayerNorm(begin_norm_axis=-1, act=tf.nn.relu)(nn)

Thanks laicheng.
May I know what is begin_norm_axis this setting mean?
Infact, the input batch of image is [8, 48, 48, 3] (the batch_size =8 ).",may need set thanks may know setting mean input batch image,issue,negative,negative,neutral,neutral,negative,negative
625660002,"Travis-CI is complaining about RNN test failure, after I modified changelog?...
```
=========================== short test summary info ============================
FAILED tests/layers/test_layers_recurrent.py::Layer_RNN_Test::test_basic_simplernn_dropout_1
============ 1 failed, 229 passed, 10 warnings in 347.14s (0:05:47) ============
```",test failure short test summary,issue,negative,negative,negative,negative,negative,negative
625600780,please update the changelog and make the travis pass,please update make travis pas,issue,negative,neutral,neutral,neutral,neutral,neutral
623983750,"@joybhallaa hi, sure, see you on slack.",hi sure see slack,issue,negative,positive,positive,positive,positive,positive
623929178,"@zsdonghao can you point me to some resources for HoloGAN and AdaIN? 
Also, can I message you guys on slack?",point also message slack,issue,negative,neutral,neutral,neutral,neutral,neutral
622258773,"oh, great! welcome to join us. let us know if you need any discussions.


@luomai @lgarithm @warshallrho @Laicheng0830 ",oh great welcome join u let u know need,issue,positive,positive,positive,positive,positive,positive
602686797,"Thanks! I will have a look at it now!
________________________________
From: Hao <notifications@github.com>
Sent: Monday, 23 March 2020 9:17 AM
To: tensorlayer/tensorlayer <tensorlayer@noreply.github.com>
Cc: Kong, Yingxiao <yingxiao.kong@vanderbilt.edu>; Author <author@noreply.github.com>
Subject: Re: [tensorlayer/tensorlayer] Is PPO still applicable if the length of each trajectory is different? (#1074)


Hi, I highly recommend TL2.0, so you can use the new RL code

—
You are receiving this because you authored the thread.
Reply to this email directly, view it on GitHub<https://nam04.safelinks.protection.outlook.com/?url=https%3A%2F%2Fgithub.com%2Ftensorlayer%2Ftensorlayer%2Fissues%2F1074%23issuecomment-602666816&data=02%7C01%7Cyingxiao.kong%40vanderbilt.edu%7C66d212053db4435b00ea08d7cf3d50aa%7Cba5a7f39e3be4ab3b45067fa80faecad%7C0%7C0%7C637205734559740779&sdata=7gqoxlR7mfKJrdvqNCV%2F8pKEikNQ7rBuO8kmAaU2XXA%3D&reserved=0>, or unsubscribe<https://nam04.safelinks.protection.outlook.com/?url=https%3A%2F%2Fgithub.com%2Fnotifications%2Funsubscribe-auth%2FAIMGH4WHOF6LAOB7NCA7XEDRI54Q5ANCNFSM4LREWUZQ&data=02%7C01%7Cyingxiao.kong%40vanderbilt.edu%7C66d212053db4435b00ea08d7cf3d50aa%7Cba5a7f39e3be4ab3b45067fa80faecad%7C0%7C0%7C637205734559750777&sdata=9Y0TP6SPcpqseNYmWudDA3jrdpfcptAKdG7yQWBjsUk%3D&reserved=0>.
",thanks look hao sent march author author subject still applicable length trajectory different hi highly recommend use new code thread reply directly view,issue,positive,positive,neutral,neutral,positive,positive
602666816,"Hi, I highly recommend TL2.0, so you can use the new RL code ",hi highly recommend use new code,issue,negative,positive,positive,positive,positive,positive
602665689,some example demo on the doc could be great,example doc could great,issue,positive,positive,positive,positive,positive,positive
598812807,"> Why the negative value causes failure in actor loss?
> You can also refer to OpenAI baselines [here](https://github.com/openai/baselines/tree/master/baselines/ppo1), which has similar process as our repo.

I drawed the loss polt and reward plot, when there is a very small negative value, such as 1e-10, the loss will be extremly larger than normally, and the reward stoped increase.
I just tried lower learning rate, and there was no such 1e-10 value came out.
I wonder if it's the same that use my code above, since it's more robust.",negative value failure actor loss also refer similar process loss polt reward plot small negative value loss normally reward increase tried lower learning rate value came wonder use code since robust,issue,negative,negative,negative,negative,negative,negative
598764036,"Why the negative value causes failure in actor loss?
You can also refer to OpenAI baselines [here](https://github.com/openai/baselines/tree/master/baselines/ppo1), which has similar process as our repo.",negative value failure actor loss also refer similar process,issue,negative,negative,negative,negative,negative,negative
598761590,"The 'v_' is target value, which is not supposed to be optimized. That's also why it's called the target, like the label in supervised learning.",target value supposed also target like label learning,issue,positive,neutral,neutral,neutral,neutral,neutral
592325269,"Hey  @pusabre 
Can you share the details on how you changed the code from tf.contrib.layers.layer_norm() to be compatible for TF2.0.0",hey share code compatible,issue,negative,neutral,neutral,neutral,neutral,neutral
582905086,"> you can also print the configuration via:
> 
> ```
> print(model)
> ```

But it can not show the feature map's width and hight, the visualization like keras summary is really convenient.",also print configuration via print model show feature map width hight visualization like summary really convenient,issue,negative,positive,positive,positive,positive,positive
582243542,"you can also print the configuration via:

```
print(model)
```",also print configuration via print model,issue,negative,neutral,neutral,neutral,neutral,neutral
581768519,"> 感谢您的建议，我将尝试在新版本中添加此功能。

the function like Keras summary() is good enough, I hope the visualization can show each layer's input and output tensor's shape",function like summary good enough hope visualization show layer input output tensor shape,issue,positive,positive,positive,positive,positive,positive
579138467,"@Laicheng0830 Hi, just checking on the update for this Feature Request. Is it still on the roadmap?",hi update feature request still,issue,negative,neutral,neutral,neutral,neutral,neutral
575985292,Thank you for the feature request. We will implement the Mish activation function.,thank feature request implement activation function,issue,negative,neutral,neutral,neutral,neutral,neutral
573850997,@zsdonghao Ready to merge. I can make a 2.2.1 release after this PR.,ready merge make release,issue,negative,positive,positive,positive,positive,positive
