id,original_comment,processed_comment,source,sentiment_VADER,sentiment_textblob,sentiment_pattern,sentiment_bert,sentiment_spacy,max_voted_sentiment
1837273769,"Hi,

Try these, worked for me:
`pip install keras==2.10.0

pip install tensorflow==2.10.0

pip install tensorflow-probability==0.18.0`",hi try worked pip install pip install pip install,issue,negative,neutral,neutral,neutral,neutral,neutral
1826052218,"I found a really hacky way to run magenta in colab. It also works for Ubuntu and WSL with nearly the same commands. The basis of it is to install python3.7, then create a virtual env inside there. For colab, you then use the xterm extension (or just open the terminal if you have colab-pro) to pop up a terminal and interact with your python 3.7
 
(https://github.com/InfuseAI/colab-xterm)

Here is a screenshot: 

![image](https://github.com/magenta/magenta/assets/26504/77304052-df99-499e-8942-3ec33cd1bea6)

Here is a colab: 

https://colab.research.google.com/drive/1gDcjWFS2EgXHJS2lFo8NJQV1f8FDjwbU?usp=sharing

These are the commands - you can run these on a regular ubuntu:

```
# https://stackoverflow.com/questions/52816156/how-to-create-virtual-environment-for-python-3-7-0
sudo add-apt-repository ppa:deadsnakes/ppa -y
sudo apt-get install -y  build-essential libasound2-dev libjack-dev portaudio19-dev python3.7 python3.7-venv python3.7-dev
python3.7 -m venv ~/Python/mag37
source ~/Python/mag37/bin/activate
pip install magenta
pip install google.colab # if on colab only I think
# https://stackoverflow.com/questions/41415629/importerror-no-module-named-tensorflow-python
pip uninstall tensorflow
pip install tensorflow

```
I know I know... GPU? no idea! Running notebook cells? Didn't try it... 
",found really hacky way run magenta also work nearly basis install create virtual inside use extension open terminal pop terminal interact python image run regular install python python source pip install magenta pip install think pip pip install know know idea running notebook try,issue,negative,positive,neutral,neutral,positive,positive
1823806893,"@kachraf , if you happen to still have it working, would you mind sharing what python version and a pip freeze?

I know I got it working once a few years ago but now, it seems to be in an impossible state of dependency conflicts.
Thanks!

",happen still working would mind python version pip freeze know got working ago impossible state dependency thanks,issue,negative,negative,negative,negative,negative,negative
1811966127,"Note that the tfrecord is generated correctly. In my case, the above symptoms occurred when the contents of the tfrecord was empty.",note correctly case content empty,issue,negative,negative,neutral,neutral,negative,negative
1811738082,"> > Did you solve this issue? I also run into the same problem as you did and can't fix it.
> 
> No, I think the problem is with the Tensorflow or other modules installed in the Google colaboratory.

This is likely the issue, CoLab updated their python version awhile ago and may have done again recently, this causes a lot of old ML packages and dependencies to no longer work, I had the same issue trying to use Jukebox awhile back in CoLab. Really annoying they don't allow for multiple versions of python or virtual environments easily.

Just checked stack overflow and looks like there are some people who have reported luck manually downgrading python version, haven't been able to accomplish it personally though.

Link to most promising thread: https://stackoverflow.com/questions/60775160/install-python-3-8-kernel-in-google-colaboratory/71511943#71511943",solve issue also run problem ca fix think problem likely issue python version awhile ago may done recently lot old longer work issue trying use jukebox awhile back really annoying allow multiple python virtual easily checked stack overflow like people luck manually python version able accomplish personally though link promising thread,issue,positive,positive,neutral,neutral,positive,positive
1811721457,"I installed python 3.7 and that solved the issue for me. I couldn't get the colab notebooks to work, but I was able to successfully install the magenta package. I installed pyenv on my mac and got this working.",python issue could get work able successfully install magenta package mac got working,issue,negative,positive,positive,positive,positive,positive
1811657172,"> Did you solve this issue? I also run into the same problem as you did and can't fix it.

No, I think the problem is with the Tensorflow or other modules installed in the Google colaboratory.",solve issue also run problem ca fix think problem,issue,negative,neutral,neutral,neutral,neutral,neutral
1806759582,Hey! Could you share your solution as to how you got this error resolved?,hey could share solution got error resolved,issue,negative,neutral,neutral,neutral,neutral,neutral
1806758894,+1 Same here as well. I have the same problem as well. None of the suggestions I found online worked for me. ,well problem well none found worked,issue,negative,neutral,neutral,neutral,neutral,neutral
1806656391,Did you solve this issue? I also run into the same problem as you did and can't fix it.,solve issue also run problem ca fix,issue,negative,neutral,neutral,neutral,neutral,neutral
1771376568,"I forked the project to [https://github.com/OmikronApex/magenta/](https://github.com/OmikronApex/magenta/) and manged to find a workaround for the problem.
I implemented a trim_steps_from_start function in the PolyphonicSequence-Class in polyphony_lib.py and call it right after the generation in polyphony_sequence_generator.py

This way the midi_primer is removed after generation and is no longer part of the output files.",forked project find problem function call right generation way removed generation longer part output,issue,negative,positive,positive,positive,positive,positive
1771041872,"Digging this back up, since I'm trying to get rid of this bug.

It seems the flag does indeed work, but there is an initial injection of the primer that the flag does not affect. If you set inject_primer_during_generation to True, you'll receive an output that contains the primer twice.

The initial injection of the primer seems to happen way before the flag is processed.",digging back since trying get rid bug flag indeed work initial injection primer flag affect set true receive output primer twice initial injection primer happen way flag,issue,negative,positive,neutral,neutral,positive,positive
1768516290,"Thank you so much I got it installed. Have you made any of your works open anywhere so that I can go through it?
Thanks again,
~Shakthivel.",thank much got made work open anywhere go thanks,issue,positive,positive,positive,positive,positive,positive
1764319970,"I managed to get Magenta working again in Colab by using Conda.

First installing conda and creating a new virtual environment running Python 3.8:

!wget https://repo.anaconda.com/miniconda/Miniconda3-latest-Linux-x86_64.sh
!chmod +x Miniconda3-latest-Linux-x86_64.sh
!./Miniconda3-latest-Linux-x86_64.sh -b -f -p /usr/local/
!conda update conda
!conda create -n magenta python=3.8

Then using pip to install magenta in the virtual environment:
%%shell
eval ""$(conda shell.bash hook)""
conda activate magenta
pip install magenta

Afterwards I'm able to use the magenta modules (for example Polyphony_RNN):

%%shell
eval ""$(conda shell.bash hook)""
conda activate magenta
polyphony_rnn_generate...

It seems to work quite well, but you have to activate the environment by adding

%%shell
eval ""$(conda shell.bash hook)""
conda activate magenta

everytime before using a magenta command.",get magenta working first new virtual environment running python update create magenta pip install magenta virtual environment shell hook activate magenta pip install magenta afterwards able use magenta example shell hook activate magenta work quite well activate environment shell hook activate magenta magenta command,issue,positive,positive,positive,positive,positive,positive
1722472445,"Hi
I couldn't install magenta successfully.
Do you have any suggestions?",hi could install magenta successfully,issue,negative,positive,positive,positive,positive,positive
1694486395,"Per this thread on stackoverflow:
https://stackoverflow.com/questions/73918403/why-is-it-showing-guvectorize-missing-1-required-positional-argument-signat

pip install resampy==0.3.1",per thread pip install,issue,negative,neutral,neutral,neutral,neutral,neutral
1692858845,"pying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_destroyer_saw_F.wav to audio/KOAN_SOUND_bass_destroyer_saw_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_wet_filter_02_F.wav to audio/KOAN_SOUND_bass_wet_filter_02_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_pitch_punch_02_Eb.wav to audio/KOAN_SOUND_bass_pitch_punch_02_Eb.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_dirt_hit_02_Eb.wav to audio/KOAN_SOUND_bass_dirt_hit_02_Eb.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_100_bass_loop_tech_bounce_02_F.wav to audio/KOAN_SOUND_100_bass_loop_tech_bounce_02_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_wet_n_wide_03_Eb.wav to audio/KOAN_SOUND_bass_wet_n_wide_03_Eb.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_pitch_punch_03_Eb.wav to audio/KOAN_SOUND_bass_pitch_punch_03_Eb.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_pitch_punch_08_F.wav to audio/KOAN_SOUND_bass_pitch_punch_08_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_86_bass_loop_square_fuzz_F.wav to audio/KOAN_SOUND_86_bass_loop_square_fuzz_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_pitch_punch_07_F.wav to audio/KOAN_SOUND_bass_pitch_punch_07_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_wet_n_wide_04_F.wav to audio/KOAN_SOUND_bass_wet_n_wide_04_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_wet_filter_01_Eb.wav to audio/KOAN_SOUND_bass_wet_filter_01_Eb.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_neuro_stab_07_F.wav to audio/KOAN_SOUND_bass_neuro_stab_07_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_pitch_punch_04_F.wav to audio/KOAN_SOUND_bass_pitch_punch_04_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_verb_reese_F.wav to audio/KOAN_SOUND_bass_verb_reese_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_neuro_stab_04_Eb.wav to audio/KOAN_SOUND_bass_neuro_stab_04_Eb.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_noisy_reese_01_F.wav to audio/KOAN_SOUND_bass_noisy_reese_01_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_square_fuzz_F.wav to audio/KOAN_SOUND_bass_square_fuzz_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_pitch_punch_06_F.wav to audio/KOAN_SOUND_bass_pitch_punch_06_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_dirt_hit_01_Eb.wav to audio/KOAN_SOUND_bass_dirt_hit_01_Eb.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_86_bass_loop_chunk_chop_01_F.wav to audio/KOAN_SOUND_86_bass_loop_chunk_chop_01_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_thick_saw_03_F.wav to audio/KOAN_SOUND_bass_thick_saw_03_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_86_bass_loop_mid_square_F.wav to audio/KOAN_SOUND_86_bass_loop_mid_square_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_thick_saw_05_F.wav to audio/KOAN_SOUND_bass_thick_saw_05_F.wav
Copying /content/gdrive/MyDrive/allshiz/Just bass/KOAN_SOUND_bass_pitch_punch_01_Eb.wav to audio/KOAN_SOUND_bass_pitch_punch_01_Eb.wav
Preparing new dataset from `audio/`

Creating dataset...
This usually takes around 2-3 minutes for each minute of audio
(10 minutes of training audio -> 20-30 minutes)

Training...
2023-08-25 06:51:20.227175: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer.so.7'; dlerror: libnvinfer.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/lib/python3.10/dist-packages/cv2/../../lib64:/usr/lib64-nvidia
2023-08-25 06:51:20.227309: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer_plugin.so.7'; dlerror: libnvinfer_plugin.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/lib/python3.10/dist-packages/cv2/../../lib64:/usr/lib64-nvidia
2023-08-25 06:51:20.227330: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
Traceback (most recent call last):
  File ""/usr/local/bin/ddsp_run"", line 5, in <module>
    from ddsp.training.ddsp_run import console_entry_point
  File ""/usr/local/lib/python3.10/dist-packages/ddsp/__init__.py"", line 21, in <module>
    from ddsp import losses
  File ""/usr/local/lib/python3.10/dist-packages/ddsp/losses.py"", line 23, in <module>
    from ddsp import spectral_ops
  File ""/usr/local/lib/python3.10/dist-packages/ddsp/spectral_ops.py"", line 25, in <module>
    import tensorflow_probability as tfp
  File ""/usr/local/lib/python3.10/dist-packages/tensorflow_probability/__init__.py"", line 20, in <module>
    from tensorflow_probability import substrates
  File ""/usr/local/lib/python3.10/dist-packages/tensorflow_probability/substrates/__init__.py"", line 17, in <module>
    from tensorflow_probability.python.internal import all_util
  File ""/usr/local/lib/python3.10/dist-packages/tensorflow_probability/python/__init__.py"", line 138, in <module>
    dir(globals()[pkg_name])  # Forces loading the package from its lazy loader.
  File ""/usr/local/lib/python3.10/dist-packages/tensorflow_probability/python/internal/lazy_loader.py"", line 57, in __dir__
    module = self._load()
  File ""/usr/local/lib/python3.10/dist-packages/tensorflow_probability/python/internal/lazy_loader.py"", line 37, in _load
    self._on_first_access()
  File ""/usr/local/lib/python3.10/dist-packages/tensorflow_probability/python/__init__.py"", line 59, in _validate_tf_environment
    raise ImportError(
ImportError: This version of TensorFlow Probability requires TensorFlow version >= 2.12; Detected an installation of version 2.11.1. Please upgrade TensorFlow to proceed.

Exporting model...
2023-08-25 06:51:24.279297: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer.so.7'; dlerror: libnvinfer.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/lib/python3.10/dist-packages/cv2/../../lib64:/usr/lib64-nvidia
2023-08-25 06:51:24.279423: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer_plugin.so.7'; dlerror: libnvinfer_plugin.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /usr/local/lib/python3.10/dist-packages/cv2/../../lib64:/usr/lib64-nvidia
2023-08-25 06:51:24.279448: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
Traceback (most recent call last):
  File ""/usr/local/bin/ddsp_export"", line 5, in <module>
    from ddsp.training.ddsp_export import console_entry_point
  File ""/usr/local/lib/python3.10/dist-packages/ddsp/__init__.py"", line 21, in <module>
    from ddsp import losses
  File ""/usr/local/lib/python3.10/dist-packages/ddsp/losses.py"", line 23, in <module>
    from ddsp import spectral_ops
  File ""/usr/local/lib/python3.10/dist-packages/ddsp/spectral_ops.py"", line 25, in <module>
    import tensorflow_probability as tfp
  File ""/usr/local/lib/python3.10/dist-packages/tensorflow_probability/__init__.py"", line 20, in <module>
    from tensorflow_probability import substrates
  File ""/usr/local/lib/python3.10/dist-packages/tensorflow_probability/substrates/__init__.py"", line 17, in <module>
    from tensorflow_probability.python.internal import all_util
  File ""/usr/local/lib/python3.10/dist-packages/tensorflow_probability/python/__init__.py"", line 138, in <module>
    dir(globals()[pkg_name])  # Forces loading the package from its lazy loader.
  File ""/usr/local/lib/python3.10/dist-packages/tensorflow_probability/python/internal/lazy_loader.py"", line 57, in __dir__
    module = self._load()
  File ""/usr/local/lib/python3.10/dist-packages/tensorflow_probability/python/internal/lazy_loader.py"", line 37, in _load
    self._on_first_access()
  File ""/usr/local/lib/python3.10/dist-packages/tensorflow_probability/python/__init__.py"", line 59, in _validate_tf_environment
    raise ImportError(
ImportError: This version of TensorFlow Probability requires TensorFlow version >= 2.12; Detected an installation of version 2.11.1. Please upgrade TensorFlow to proceed.
Export complete! Zipping /content/gdrive/MyDrive/allshiz/Just bass/ddsp-training-2023-08-24-2337/Koan to /content/gdrive/MyDrive/allshiz/Just bass/ddsp-training-2023-08-24-2337/Koan.zip
	zip warning: name not matched: ./Koan

zip error: Nothing to do! (try: zip -r Koan.zip . -i ./Koan)
Zipping Complete! Downloading... Koan.zip
You can also find your model at /content/gdrive/MyDrive/allshiz/Just bass/ddsp-training-2023-08-24-2337/Koan
---------------------------------------------------------------------------
FileNotFoundError                         Traceback (most recent call last)
[/usr/local/lib/python3.10/dist-packages/ipyfilechooser/filechooser.py](https://localhost:8080/#) in _on_select_click(self, _b)
    315             if self._callback is not None:
    316                 try:
--> 317                     self._callback(self)
    318                 except TypeError:
    319                     # Support previous behaviour of not passing self

3 frames
[/usr/local/lib/python3.10/dist-packages/google/colab/files.py](https://localhost:8080/#) in download(filename)
    223   if not _os.path.exists(filename):
    224     msg = 'Cannot find file: {}'.format(filename)
--> 225     raise FileNotFoundError(msg)  # pylint: disable=undefined-variable
    226 
    227   comm_manager = _IPython.get_ipython().kernel.comm_manager

FileNotFoundError: Cannot find file: /content/gdrive/MyDrive/allshiz/Just bass/ddsp-training-2023-08-24-2337/Koan.zip",new usually around minute audio training audio training could load dynamic library open object file file directory could load dynamic library open object file file directory warning would like use please make sure missing properly recent call last file line module import file line module import file line module import file line module import file line module import file line module import file line module loading package lazy loader file line module file line file line raise version probability version installation version please upgrade proceed model could load dynamic library open object file file directory could load dynamic library open object file file directory warning would like use please make sure missing properly recent call last file line module import file line module import file line module import file line module import file line module import file line module import file line module loading package lazy loader file line module file line file line raise version probability version installation version please upgrade proceed export complete zipping zip warning name zip error nothing try zip zipping complete also find model recent call last self none try self except support previous behaviour passing self find file raise find file,issue,positive,positive,neutral,neutral,positive,positive
1614283685,@iljab You can prevent this by modifying the `MAX_TICKS` variable in `convert_dir_to_note_sequences.py`. Here's a patch that makes it a command-line flag: https://github.com/magenta/magenta/compare/main...jvlmdr:magenta:oom-bug,prevent variable patch flag,issue,negative,neutral,neutral,neutral,neutral,neutral
