id,original_comment,processed_comment,source,sentiment_VADER,sentiment_textblob,sentiment_pattern,sentiment_bert,sentiment_spacy,max_voted_sentiment
686280995,"the model have three channels， only change the data loading way is useless，how to change the image to three channels?
",model three change data loading way change image three,issue,negative,neutral,neutral,neutral,neutral,neutral
679095921,in tensorflow 2.x tf.summary.FileWrite is gone to tf.compat.v1.summary.FileWrite so should change from tf.summary.FileWrite to tf.compat.v1.summary.FileWrite then may be work the code or should install 1.X version tensorflow,gone change may work code install version,issue,negative,neutral,neutral,neutral,neutral,neutral
674637269,i don't think it is polite to leave your information on other's repo,think polite leave information,issue,negative,neutral,neutral,neutral,neutral,neutral
671024015,You can change the libraries by the new one which has deprecated then it will work. @noamzilo ,change new one work,issue,negative,positive,positive,positive,positive,positive
654696275,"can you get the pretrained files? l need it too, thanks a lot",get need thanks lot,issue,negative,positive,positive,positive,positive,positive
654695136,"good afternoon, can you share the pretrained.zip? Thanks a lot",good afternoon share thanks lot,issue,positive,positive,positive,positive,positive,positive
643681427,"use pip3 install cython.
It will help",use pip install help,issue,negative,neutral,neutral,neutral,neutral,neutral
631649608,"> If you are still having the problem please use this code instead of above in place of tranform.
> transform = transforms.Compose([transforms.ToTensor(),
> transforms.Normalize((0.5,), (0.5,))
> ])

Can you please explain in short? What went wrong and how did this work?",still problem please use code instead place transform please explain short went wrong work,issue,negative,negative,negative,negative,negative,negative
627155306,"@tooHotSpot 

> by default it is False

Actually, it is True by default.  https://pytorch.org/docs/stable/nn.html#torch.nn.BatchNorm2d",default false actually true default,issue,negative,negative,neutral,neutral,negative,negative
625129398,"> @fawazsammani
> Thanks very much !
> I used BatchNorm2d layers for normalization. Don' t they do what you talked about ?

Check BatchNorm parameter track_running_stats, it has to be True, by default it is False",thanks much used normalization check parameter true default false,issue,positive,positive,neutral,neutral,positive,positive
622272313,"> > > > 这样改就好了
> > > > transform = transforms.Compose([
> > > > transforms.ToTensor(), transforms.Normalize([0.5], [0.5])])
> > > 
> > > 
> > > 改成这样之后，又报错了
> > > IndexError: invalid index of a 0-dim tensor. Use tensor.item() to convert a 0-dim tensor to a Python number
> > > 定位在 d_losses[epoch] = d_losses[epoch]_(i/(i+1.)) + d_loss.data[0]_(1./(i+1.))
> > > how to fix it? thx
> > 
> > 
> > If you're using pytorch>=1.0 or not? In pytorch 1.0, loss.item() replace loss.data[0]
> > but it would just show user warning and why you got an error? Maybe a further issue.
> > Anyway please change your code firstly
> > d_losses[epoch] = d_losses [ epoch ] (i/(i+1.)) + d_loss.item()(1./(i+1.))
> > if any issue happen please show more detail log to us.
> 
> I got following error:RuntimeError: Given groups=1, weight of size 16 3 3 3, expected input[128, 1, 28, 28] to have 3 channels, but got 1 channels instead

Do you meet the problem that 
the d_loss will near to 0 gradually,  which is not what we expect.  who know how to fix it.",transform invalid index tensor use convert tensor python number epoch epoch fix replace would show user warning got error maybe issue anyway please change code firstly epoch epoch issue happen please show detail log u got following error given weight size input got instead meet problem near gradually expect know fix,issue,negative,positive,positive,positive,positive,positive
612660496,"its working i wrote in Normalize ((0.5) ,(0.5)) as func not as matrix
transform=transforms.Compose([transforms.ToTensor(),
                              transforms.Normalize([0.5], [0.5])])
and 
transform = transforms.Compose([transforms.ToTensor(),
transforms.Normalize((0.5,), (0.5,))
])
it works also",working wrote normalize matrix transform work also,issue,negative,neutral,neutral,neutral,neutral,neutral
610105876,"Hey guys,
The reason behind concatenating the feature vector with the input ([here](https://github.com/yunjey/pytorch-tutorial/blob/57afe85b2c7e6bb92918a73b9a9b6a3394c92951/tutorials/03-advanced/image_captioning/model.py#L38)) is not clear for me. Would you please help me figure out the difference between this implementation and when we pass the feature vector as the hidden value of the first LSTM cell, as depicted below:
1) LSTM(cat(image_feature, input)) [link](

![](https://miro.medium.com/max/1400/1*cW47gMv3Tq5Ex5itMalRmw.png)
)
2) LSTM(input, hidden=image_feature) [link](

![](https://miro.medium.com/max/1024/1*vzFwXFJOrg6WRGNsYYT6qg.png)
) 
",hey reason behind feature vector input clear would please help figure difference implementation pas feature vector hidden value first cell cat input link input link,issue,positive,negative,neutral,neutral,negative,negative
605487713,"transform = transforms.Compose([transforms.ToTensor(),
transforms.Normalize((0.5,), (0.5,))
])
Try this I was also facing the same problem but now its done.
",transform try also facing problem done,issue,negative,neutral,neutral,neutral,neutral,neutral
602164857,"> I just ran into the same error message in a completely unrelated context, and changing the version of torchvision to 0.2.1 fixed it for me. Maybe this helps :)

it is useful!",ran error message completely unrelated context version fixed maybe useful,issue,negative,positive,positive,positive,positive,positive
599158017,"> Maybe it's the python version wrong. When we run **make** which the python2 is called default.But what we need is python3. So, run **python3 setup.py build_ext --inplace** instead of make.

error: unknown file type '.pyx' (from 'pycocotools/_mask.pyx')",maybe python version wrong run make python need python run python instead make error unknown file type,issue,negative,negative,negative,negative,negative,negative
599157963,"Maybe it's the python version wrong. When we run **make** which the python2 is called default.But what we need is python3. So, run  **python3 setup.py build_ext --inplace** instead of make.",maybe python version wrong run make python need python run python instead make,issue,negative,negative,negative,negative,negative,negative
598764895,"Dear @yunjey 
I want to train the model on my dataset, but it seems that my json file works wrong, could you tell me how to preprocess a json file?
Thanks very much",dear want train model file work wrong could tell file thanks much,issue,negative,negative,neutral,neutral,negative,negative
583526118,"Did you get error? I remember I didn't get any error here. 
In theory, **'Epoch [{}/{}], Step [{}/{}], Loss: {:.4f}'** has **5 {}** correspond to **5 parameters**. ",get error remember get error theory step loss correspond,issue,negative,neutral,neutral,neutral,neutral,neutral
580984820,Having this issue as well. Tried everything short of nuking the computer and starting from scratch.,issue well tried everything short computer starting scratch,issue,negative,neutral,neutral,neutral,neutral,neutral
569220419,"> @anjalinagel12 rename the encoder and decoder file name.
> encoder-5 3000.pkl file name to encoder-2-1000.ckpt worked for me.Hope it helps!

Not helped. Is there any other solution?",rename file name file name worked solution,issue,negative,neutral,neutral,neutral,neutral,neutral
566783842,The code works for me. You may need to check your code again.,code work may need check code,issue,negative,neutral,neutral,neutral,neutral,neutral
565814541,I am having the same problem and I have also installed cython but the problem still persists,problem also problem still,issue,negative,neutral,neutral,neutral,neutral,neutral
564181264,"@jindongwang It does not repeat. These two lines generate different random tensors. 
One is for training discriminator, the other is for training generator.",repeat two generate different random one training discriminator training generator,issue,negative,negative,negative,negative,negative,negative
563470430,"I got it.  


Thank you very much！


| |
Jason
|
|
邮箱：18742521286@163.com
|

Signature is customized by Netease Mail Master

On 12/10/2019 06:29, OrangeC93 wrote:

Just save interim output for people to see and compare?
I don't think there're any influence on the model performance.

—
You are receiving this because you authored the thread.
Reply to this email directly, view it on GitHub, or unsubscribe.",got thank signature mail master wrote save interim output people see compare think influence model performance thread reply directly view,issue,positive,positive,neutral,neutral,positive,positive
563469791,"Just save interim output for people to see and compare? 
I don't think there're any influence on the model performance.",save interim output people see compare think influence model performance,issue,negative,neutral,neutral,neutral,neutral,neutral
558424052,"> @SStarLib I think pytorch official tutorial is helpful and they recently release a book (free to download online): deep learning with pytorch.
> If you still have problem, you can ask question in pytorch forum or add a pytorch study group(wx or qq)...

Is there a recommended study group(wx or qq)?",think official tutorial helpful recently release book free deep learning still problem ask question forum add study group study group,issue,positive,positive,positive,positive,positive,positive
558382313,"@SStarLib  I think pytorch official tutorial is helpful and they recently release a book (free to download online): deep learning with pytorch. 
If you still have problem, you can ask question in pytorch forum or add a pytorch study group(wx or qq)...",think official tutorial helpful recently release book free deep learning still problem ask question forum add study group,issue,positive,positive,positive,positive,positive,positive
557773678,"Is there someone who knows how to edit code  to use ""cuda"" to train the model instead of 'cpu'?
Thanks a lot!",someone edit code use train model instead thanks lot,issue,negative,positive,positive,positive,positive,positive
556927330,"> Hi @OrangeC93,
> 
> ```
> self.lstm = nn.LSTM(input_size, hidden_size, num_layers, batch_first=True)
> ```
> 
> See ""batch_first = True"". But in default ""batch_first = False"".
> 
> That's the reason. U can refer to the source code of RNN cell. [here](https://github.com/pytorch/pytorch/blob/master/torch/nn/modules/rnn.py)

wow~ I got it! Many thanks! ",hi see true default false reason refer source code cell got many thanks,issue,positive,positive,positive,positive,positive,positive
556925544,"Hi @OrangeC93,

```
self.lstm = nn.LSTM(input_size, hidden_size, num_layers, batch_first=True)
```
See ""batch_first = True"". But in default ""batch_first = False"".

That's the reason. U can refer to the source code of RNN cell. [here](https://github.com/pytorch/pytorch/blob/master/torch/nn/modules/rnn.py)",hi see true default false reason refer source code cell,issue,negative,negative,neutral,neutral,negative,negative
544214799,"I still have this problem and I am using a current version on CUDA-X:

```
for name, param in network.named_parameters():
    print(name, '\t\t', param.shape)

```

```
AttributeError  Traceback (most recent call last)
<ipython-input-140-be0d90186358> in <module>
      1 # Accessing the Networks Parameters
----> 2 for name, param in network.named_parameters():
      3     print(name, '\t\t', param.shape)

AttributeError: 'Network' object has no attribute 'named_parameters
```",still problem current version name param print name recent call last bed module name param print name object attribute,issue,negative,neutral,neutral,neutral,neutral,neutral
533862776,"Use the F.conv2d() function. i.e. F.conv2d(input, put the layer weights you want to share, put the layer bias you want to share, padding, dilation). Hope this helps.",use function input put layer want share put layer bias want share padding dilation hope,issue,positive,neutral,neutral,neutral,neutral,neutral
519389966,"@BCWang93 How about change device
```
device = torch.device('cuda' if torch.cuda.is_available() else 'cpu')
```
to just
```
device = torch.device('cpu')
```",change device device else device,issue,negative,neutral,neutral,neutral,neutral,neutral
516115670,"@dmichaels713 Can you post more information like the PyTorch version, Python version, etc being used by you? ",post information like version python version used,issue,negative,neutral,neutral,neutral,neutral,neutral
515818706,"I am getting the exact same error regardless of if I use pickle.load or torch.load.  Any help would be appreciated.

UnpicklingError: invalid load key, '\x00'.",getting exact error regardless use help would invalid load key,issue,negative,positive,positive,positive,positive,positive
513796015,"solved the problem by ""sudo pip install cython""
then do make command",problem pip install make command,issue,negative,neutral,neutral,neutral,neutral,neutral
513322192,"I found this great tutorial to learn about Transformers. Link: (http://jalammar.github.io/illustrated-transformer/)

If you decided to implement in PyTorch than this link is going to help you.
(http://nlp.seas.harvard.edu/2018/04/03/attention.html)",found great tutorial learn link decided implement link going help,issue,positive,positive,positive,positive,positive,positive
506928521,"> > 这样改就好了
> > transform = transforms.Compose([
> > transforms.ToTensor(), transforms.Normalize([0.5], [0.5])])
> 
> 改成这样之后，又报错了
> IndexError: invalid index of a 0-dim tensor. Use tensor.item() to convert a 0-dim tensor to a Python number
> 定位在 d_losses[epoch] = d_losses[epoch]_(i/(i+1.)) + d_loss.data[0]_(1./(i+1.))
> how to fix it? thx

just remove d._loss.data[0] and write d_loss.data it works for me.",transform invalid index tensor use convert tensor python number epoch epoch fix remove write work,issue,negative,neutral,neutral,neutral,neutral,neutral
498006966,"probably he shell change directory to the write one  :-)
",probably shell change directory write one,issue,negative,neutral,neutral,neutral,neutral,neutral
498003417,"> python setup.py build_ext --inplace
> running build_ext
> building 'pycocotools._mask' extension
> x86_64-linux-gnu-gcc -pthread -DNDEBUG -g -fwrapv -O2 -Wall -Wstrict-prototypes -fno-strict-aliasing -Wdate-time -D_FORTIFY_SOURCE=2 -g -fdebug-prefix-map=/build/python2.7-3hk45v/python2.7-2.7.15~rc1=. -fstack-protector-strong -Wformat -Werror=format-security -fPIC -I/home/prasad_raghavendra/.local/lib/python2.7/site-packages/numpy/core/include -I../common -I/usr/include/python2.7 -c ../common/maskApi.c -o build/temp.linux-x86_64-2.7/../common/maskApi.o -Wno-cpp -Wno-unused-function -std=c99 ../common/maskApi.c: In function ‘rleDecode’: ../common/maskApi.c:46:7: warning: this ‘for’ clause does not guard... [-Wmisleading-indentation] for( k=0; k<R[i].cnts[j]; k++ ) _(M++)=v; v=!v; }} ^~~ ../common/maskApi.c:46:49: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the ‘for’ for( k=0; k<R[i].cnts[j]; k++ ) _(M++)=v; v=!v; }} ^ ../common/maskApi.c: In function ‘rleFrPoly’: ../common/maskApi.c:166:3: warning: this ‘for’ clause does not guard... [-Wmisleading-indentation] for(j=0; j<k; j++) x[j]=(int)(scale_xy[j_2+0]+.5); x[k]=x[0]; ^~~ ../common/maskApi.c:166:54: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the ‘for’ for(j=0; j<k; j++) x[j]=(int)(scale_xy[j_2+0]+.5); x[k]=x[0]; ^ ../common/maskApi.c:167:3: warning: this ‘for’ clause does not guard... [-Wmisleading-indentation] for(j=0; j<k; j++) y[j]=(int)(scale_xy[j_2+1]+.5); y[k]=y[0]; ^~~ ../common/maskApi.c:167:54: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the ‘for’ for(j=0; j<k; j++) y[j]=(int)(scale_xy[j_2+1]+.5); y[k]=y[0]; ^ ../common/maskApi.c: In function ‘rleToString’: ../common/maskApi.c:212:7: warning: this ‘if’ clause does not guard... [-Wmisleading-indentation] if(more) c |= 0x20; c+=48; s[p++]=c; ^~
> ../common/maskApi.c:212:27: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the ‘if’
> if(more) c |= 0x20; c+=48; s[p++]=c;
> ^
> ../common/maskApi.c: In function ‘rleFrString’:
> ../common/maskApi.c:220:3: warning: this ‘while’ clause does not guard... [-Wmisleading-indentation]
> while( s[m] ) m++; cnts=malloc(sizeof(uint)*m); m=0;
> ^~~~~
> ../common/maskApi.c:220:22: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the ‘while’
> while( s[m] ) m++; cnts=malloc(sizeof(uint)*m); m=0;
> ^~~~
> ../common/maskApi.c:228:5: warning: this ‘if’ clause does not guard... [-Wmisleading-indentation]
> if(m>2) x+=(long) cnts[m-2]; cnts[m++]=(uint) x;
> ^~
> ../common/maskApi.c:228:34: note: ...this statement, but the latter is misleadingly indented as if it were guarded by the ‘if’
> if(m>2) x+=(long) cnts[m-2]; cnts[m++]=(uint) x;
> ^~~~
> ../common/maskApi.c: In function ‘rleToBbox’:
> ../common/maskApi.c:141:31: warning: ‘xp’ may be used uninitialized in this function [-Wmaybe-uninitialized]
> if(j%2==0) xp=x; else if(xp<x) { ys=0; ye=h-1; }
> ^
> x86_64-linux-gnu-gcc -pthread -DNDEBUG -g -fwrapv -O2 -Wall -Wstrict-prototypes -fno-strict-aliasing -Wdate-time -D_FORTIFY_SOURCE=2 -g -fdebug-prefix-map=/build/python2.7-3hk45v/python2.7-2.7.15~rc1=. -fstack-protector-strong -Wformat -Werror=format-security -fPIC -I/home/prasad_raghavendra/.local/lib/python2.7/site-packages/numpy/core/include -I../common -I/usr/include/python2.7 -c pycocotools/_mask.c -o build/temp.linux-x86_64-2.7/pycocotools/_mask.o -Wno-cpp -Wno-unused-function -std=c99
> x86_64-linux-gnu-gcc: error: pycocotools/_mask.c: No such file or directory
> x86_64-linux-gnu-gcc: fatal error: no input files
> compilation terminated.
> error: command 'x86_64-linux-gnu-gcc' failed with exit status 1
> Makefile:3: recipe for target 'all' failed
> 
> **I am getting this while running `make` immediately after cloning (git clone, cd coco/PythonAPI/ followed by _make_ results in this error).**

I'm facing the same issue were you able to solve it!",python running building extension function warning clause guard note statement latter misleadingly indented guarded function warning clause guard note statement latter misleadingly indented guarded warning clause guard note statement latter misleadingly indented guarded function warning clause guard note statement latter misleadingly indented guarded function warning clause guard note statement latter misleadingly indented guarded warning clause guard long note statement latter misleadingly indented guarded long function warning may used function else error file directory fatal error input compilation error command exit status recipe target getting running make immediately git clone error facing issue able solve,issue,negative,positive,positive,positive,positive,positive
490863993,@ShuuTsubaki  I also encounter to the problem. Do you find the way to fit it?,also encounter problem find way fit,issue,negative,positive,positive,positive,positive,positive
490323543,"> > > 这样改就好了
> > > transform = transforms.Compose([
> > > transforms.ToTensor(), transforms.Normalize([0.5], [0.5])])
> > 
> > 
> > 改成这样之后，又报错了
> > IndexError: invalid index of a 0-dim tensor. Use tensor.item() to convert a 0-dim tensor to a Python number
> > 定位在 d_losses[epoch] = d_losses[epoch]_(i/(i+1.)) + d_loss.data[0]_(1./(i+1.))
> > how to fix it? thx
> 
> If you're using pytorch>=1.0 or not? In pytorch 1.0, loss.item() replace loss.data[0]
> but it would just show user warning and why you got an error? Maybe a further issue.
> 
> Anyway please change your code firstly
> d_losses[epoch] = d_losses [ epoch ] (i/(i+1.)) + d_loss.item()(1./(i+1.))
> 
> if any issue happen please show more detail log to us.

I got following error:RuntimeError: Given groups=1, weight of size 16 3 3 3, expected input[128, 1, 28, 28] to have 3 channels, but got 1 channels instead",transform invalid index tensor use convert tensor python number epoch epoch fix replace would show user warning got error maybe issue anyway please change code firstly epoch epoch issue happen please show detail log u got following error given weight size input got instead,issue,negative,positive,positive,positive,positive,positive
490321105,"> 这样改就好了
> transform = transforms.Compose([
> transforms.ToTensor(), transforms.Normalize([0.5], [0.5])])
> 
> 改成这样之后，又报错了
> IndexError: invalid index of a 0-dim tensor. Use tensor.item() to convert a 0-dim tensor to a Python number
> 定位在 d_losses[epoch] = d_losses[epoch](i/(i+1.)) + d_loss.data[0](1./(i+1.))
> how to fix it? thx
> 
> If you're using pytorch>=1.0 or not? In pytorch 1.0, loss.item() replace loss.data[0]
> but it would just show user warning and why you got an error? Maybe a further issue.
> Anyway please change your code firstly
> d_losses[epoch] = d_losses [ epoch ] (i/(i+1.)) + d_loss.item()(1./(i+1.))
> if any issue happen please show more detail log to us.

nice! it works!
I replace the "".data[0]"" with "".item()"" and the code begins to work.",transform invalid index tensor use convert tensor python number epoch epoch fix replace would show user warning got error maybe issue anyway please change code firstly epoch epoch issue happen please show detail log u nice work replace code work,issue,negative,positive,positive,positive,positive,positive
490319200,"> 这样改就好了
> transform = transforms.Compose([
> transforms.ToTensor(), transforms.Normalize([0.5], [0.5])])
> 
> 改成这样之后，又报错了
> IndexError: invalid index of a 0-dim tensor. Use tensor.item() to convert a 0-dim tensor to a Python number
> 定位在 d_losses[epoch] = d_losses[epoch](i/(i+1.)) + d_loss.data[0](1./(i+1.))
> how to fix it? thx
> 
> If you're using pytorch>=1.0 or not? In pytorch 1.0, loss.item() replace loss.data[0]
> but it would just show user warning and why you got an error? Maybe a further issue.
> Anyway please change your code firstly
> d_losses[epoch] = d_losses [ epoch ] (i/(i+1.)) + d_loss.item()(1./(i+1.))
> if any issue happen please show more detail log to us.

yes. I'm using pytorch 1.0.
you means that I should change the code 
d_losses[epoch] = d_losses[epoch](i/(i+1.)) + d_loss.data[0](1./(i+1.))
to be  code below
d_losses[epoch] = d_losses[epoch](i/(i+1.)) + d_loss.item()(1./(i+1.))
?
thx you very much! I will try it .",transform invalid index tensor use convert tensor python number epoch epoch fix replace would show user warning got error maybe issue anyway please change code firstly epoch epoch issue happen please show detail log u yes change code epoch epoch code epoch epoch much try,issue,negative,positive,positive,positive,positive,positive
490133852,"> > 这样改就好了
> > transform = transforms.Compose([
> > transforms.ToTensor(), transforms.Normalize([0.5], [0.5])])
> 
> 改成这样之后，又报错了
> IndexError: invalid index of a 0-dim tensor. Use tensor.item() to convert a 0-dim tensor to a Python number
> 定位在 d_losses[epoch] = d_losses[epoch]_(i/(i+1.)) + d_loss.data[0]_(1./(i+1.))
> how to fix it? thx

If you're using pytorch>=1.0 or not? In pytorch 1.0, loss.item() replace loss.data[0]
but it would just show user warning and why you got an error? Maybe a further issue.

Anyway please change your code firstly 
d_losses[epoch] = d_losses [ epoch ] (i/(i+1.)) + d_loss.item()(1./(i+1.))

if any issue happen please show more detail log to us.",transform invalid index tensor use convert tensor python number epoch epoch fix replace would show user warning got error maybe issue anyway please change code firstly epoch epoch issue happen please show detail log u,issue,negative,positive,positive,positive,positive,positive
490033652,"> 这样改就好了
> transform = transforms.Compose([
> transforms.ToTensor(), transforms.Normalize([0.5], [0.5])])

改成这样之后，又报错了
IndexError: invalid index of a 0-dim tensor. Use tensor.item() to convert a 0-dim tensor to a Python number
定位在    d_losses[epoch] = d_losses[epoch]*(i/(i+1.)) + d_loss.data[0]*(1./(i+1.))
how to fix it? thx
",transform invalid index tensor use convert tensor python number epoch epoch fix,issue,negative,neutral,neutral,neutral,neutral,neutral
489408407,"Hey can you help me to calculate the accuracy? For this model? It only shows the loss and perplexity here. Urgent help required. Will be forever grateful!  
Thanks",hey help calculate accuracy model loss perplexity urgent help forever grateful thanks,issue,positive,positive,positive,positive,positive,positive
487263343,"Let me clarify, if the img has three channels, you should have three number for mean, for example, img is RGB, mean is [0.5, 0.5, 0.5], the normalize result is R * 0.5, G * 0.5, B * 0.5. If img is grey type that only one channel, so mean should be [0.5], the normalize result is R * 0.5",let clarify three three number mean example mean normalize result grey type one channel mean normalize result,issue,negative,negative,negative,negative,negative,negative
482912625,"> I tries to change
> 
> ```
> tensorboard --logdir './logs'
> ```
> to
> 
> ```
> tensorboard --logdir './logs'
> ```
> and it ran successfully.

what did you change?",change ran successfully change,issue,negative,positive,positive,positive,positive,positive
480665086,"` # Save the model checkpoints
            if (i+1) % args.save_step == 0:
                torch.save(decoder.state_dict(), os.path.join(
                    args.model_path, 'decoder-{}-{}.ckpt'.format(epoch+1, i+1)))
                torch.save(encoder.state_dict(), os.path.join(
                    args.model_path, 'encoder-{}-{}.ckpt'.format(epoch+1, i+1)))`
...
`total_step = len(data_loader)
    for epoch in range(args.num_epochs):
        for i, (images, captions, lengths) in enumerate(data_loader):
            `
这个地方是(i+1)% save_step ==0 才会保存，你的save_step = 100 , 但是他的i是每一个epoch里面的第几次迭代，到了下一个epoch，i 就重新从0开始算了。如果你把 save_step写成40，应该就会每个epoch保存一次了",save model epoch range enumerate,issue,negative,neutral,neutral,neutral,neutral,neutral
477538181,"I just ran into the same error message in a completely unrelated context, and changing the version of torchvision to 0.2.1 fixed it for me. Maybe this helps :)",ran error message completely unrelated context version fixed maybe,issue,negative,positive,neutral,neutral,positive,positive
476082774,"I've solved this problem.
Sorry to bother you!
Good luck!",problem sorry bother good luck,issue,negative,positive,neutral,neutral,positive,positive
475882916,@ladycatusa The snippet provided by @VinayMatcha does indeed correctly produce the correct output shape. I would recommend referencing this issue: https://github.com/fungtion/DANN/issues/8 for as to _why_ this occurring.,snippet provided indeed correctly produce correct output shape would recommend issue,issue,negative,neutral,neutral,neutral,neutral,neutral
475693295,"@VinayMatcha 
transform = transforms.Compose([
 transforms.ToTensor(), transforms.Normalize([0.5], [0.5])]) 

This is not work for me ? I still get an error on this line .I think the parentheses is wrong  ",transform work still get error line think parenthesis wrong,issue,negative,negative,negative,negative,negative,negative
473615643,"I noticed that the vocab.pkl was replaced when I compile the dataset. If I use the one from the download link, the result is correct.",compile use one link result correct,issue,negative,neutral,neutral,neutral,neutral,neutral
471157448,"I got the same problem.. and i solved it..
When you load image, make sure that the image has three color channel (RGB) because it might be gray scale. So you should convert it.
An example is below:

Here is my code,

from PIL import Image

img = Image.open(image_path).convert('RGB')
",got problem load image make sure image three color channel might gray scale convert example code import image,issue,negative,positive,positive,positive,positive,positive
471059517,"If you are still having the problem please use this code instead of above in place of tranform.
transform = transforms.Compose([transforms.ToTensor(),
                               transforms.Normalize((0.5,), (0.5,))
                               ])",still problem please use code instead place transform,issue,negative,neutral,neutral,neutral,neutral,neutral
470859264,"I got the data through the link you offer. Maybe something went wrong with my internet.
Thankyou!",got data link offer maybe something went wrong,issue,negative,negative,negative,negative,negative,negative
469701573,"I got the same error. Please help me out.
Thanks in advance :)",got error please help thanks advance,issue,positive,positive,positive,positive,positive,positive
