comment,sentiment
convinced comment right theoretical require background since use tree exactly name training hence built training data since every leaf need least data sample otherwise leaf made training tree path per definition always complete even said documentation approach follow use number training went leaf represent background distribution approach require background used default background provided practical work set false hence argumentation would true work well practical bypass assure statement error dirty hack setting true hard work well please see argument lower number function covered background data work check first place see argument working set false argument dirty bypass work well therefore conclusion check covered background data background data set none done example option used require background see argument see argument case compute set false case compute set true error functionally see argument finally argument argument prove error message right check work intended please let know argumentation sense thank much invaluable work add require background also original shap paper,negative
thanks could please elaborate bit intention behind problem current implementation would great u something put release later also point would need fix another thing bit curious plan deprecate function still actively use hey thanks quick reply actually supposed fork bad yeah trying use function right importance class classification model want plot function return figure plot saving experiment thanks starting useful interesting,positive
report covered project coverage base head report behind head master summary additional impacted coverage master coverage umbrella view full report sentry feedback report share,negative
thanks opening issue already support model multiple deep kernel gradient refer one test explicitly test feature edit currently supporting refer different list reason believe best shap explainer exactly model,positive
happy also take look,positive
good one suggestion think would preferable raise ax rather size good suggestion change,positive
see bug calculation method need every leave covered precondition met example internally see case leaf covered reducing number problem edit problem see though error message really informative even one one get warning background provided file,positive
thanks could please elaborate bit intention behind problem current implementation would great u something put release later also point would need fix another thing bit curious plan deprecate function still actively use,positive
possibility extra array layer classification problem class giving matrix number number class fixed getting rid layer sure answer applied short answer see expectation try fix hope,positive
able use able keep could use output like force took bit time wrap head around output passing example python print running gradient explainer get shap train test print shape output variable batch number time batch worked type model used,positive
compatible way interpret shap please help figure compatible shap model architecture model layer type output shape param none none none dense none dense none dense none lambda none total trainable,neutral
thanks would great support could elaborate bit install test need moment part review would like install run couple thanks script take care installation python install compilation installation hip hip version version work hip need change code code script test version explainer model need instinct run version,positive
please look pull request tried keep minimal possible would like change graph plotted open new issue would like discus approach would fitting general design project,positive
thanks would great support could elaborate bit install test need moment part review would like install run couple,positive
hi yes fix use code pip install shap import shap import import load deep learning model model create representative range return return initialize shap explainer explainer model compute shap image image according requirement deep learning model visualize explanation,neutral
see stuck tried library gotten error case error explainer could provide code wrote preferably minimum reproducible example also unless strictly related output far tell best course action would open new issue since right thread discus unrelated,positive
thanks bug report like duplicate let track one,positive
good one suggestion think would preferable raise ax rather size,positive
check issue also problem operation forward function,neutral
getting issue shap version,neutral
would kind provide example error definition data model please find example import torch import import import shap class self super forward self input return input model criterion train epoch range loop multiple time forward pas loss loss criterion zero parameter running loss based epoch print running accumulative loss across epoch train model explainer,positive
would kind provide example error definition data model,positive
error output model batch signal length,neutral
hi sorry quite understand trying would able provide problem thank much reply use case output last time step concatenate current lead better performance especially infectious disease field concatenate output current time step newly infected next time step data shape output shape newly infected regression problem use feature explanation,positive
hi sorry quite understand trying would able provide problem,neutral
slicer new release forge use directly great test definitely think every bug fix include test master new branch one minor suggestion would possible simplify test little whilst still bug reading test find clear exactly testing hood test sliced correctly testing explicitly would actually mean test slicer behaviour without context shap test behaviour fixed usable case behaviour test could minor test opinion transformer model work correctly explicitly test slicing behaviour create explanation object output model explainer test work,positive
report attention patch coverage missing coverage please review project coverage base head patch missing warning missing warning missing warning summary additional impacted coverage master coverage umbrella view full report sentry feedback report share,negative
hi sorry interrupt also problem time want explain different found official example time explanation use feature explanation thank much,negative
although related related applied black code style via ruff format yet code could indeed extend code base although bit hesitant far huge would bit pain review however think probably good time look,positive
thanks currently failing due unrelated issue fixed shortly,positive
glad hear love board regular contributor get tackle recommend looking label,positive
hi sorry late reply since shap positive negative believe mean absolute may representative original shap median without absolute better measure central tendency hope,positive
highly interested code start,positive
like unrelated possibly due upstream issue try get fixed seem related,negative
like incompatibility maybe need pin version le least,negative
hurrah finally got package rather rocky process subsequent smoother python think starting see spec dropping older timely manner,positive
believe slicer could use,neutral
simply ran export shell python script used calculate shap,neutral
would mind code set would great future reference,positive
problem really implementation setting environment variable problem thank much way set,positive
thanks issue like inherent limitation need overwrite model via possible known acceptable wo support leave open progress close issue fix edit two check support least throw error explain support,negative
checked slicer master branch throw error edit wrong work master wait release install latest commit slicer directly,positive
thanks tried well unfortunately ran another issue since single text string ca handle get large see,negative
recently expanded include ensure render properly may wish merge master branch branch precommit run thanks let know like another review,positive
problem shape python output none confident fixed slicer example use use correctly found pretty weird bash array array array array array array array array array array array none guess root problem within explainer class ca handle,positive
reproduce work latest master,positive
thank time sorry initial tag back glad seem like big change really appreciate,positive
done let know release particular description breaking change shape explanation release look good let keep put link release later today,positive
thought please feel free tweak feel anything example ignore real benefit,positive
done let know release particular description breaking change shape explanation,positive
merge conflict commit resolve,neutral
side let go ahead,neutral
believe good make release key passing shall go ahead,positive
calculation shap u basically call functionality hence possible limit number though global python import show pertaining call shap would great could report back bit tricky situation u since support number might conform interface parameter might available maybe need digging definitely,positive
ah slipped review think later commit file already checked later version conform general style file,positive
trying implement shap model getting key error trying pas input text shap explainer object shap torch python import pipeline import import shap import union list pipe pipeline first text prediction pipe text print model prediction text explainer pipe explainer text text error recent call last cell line explainer pipe explainer text text file self silent self auto explain output model given return super file self silent range zip explainer silent none none file self silent fixed background base value assigned compute base value row none false zero index param masked model callable file self return else return file self file self output label score else score return output key error,negative
agree like could useful,positive
improvement plotting would provide number shown one arrow positive one negative would help visualization lot please get wrong nothing something could look future curious,negative
yes like tolerance low add pull request run absolute difference relative difference,positive
latest version version package older version error import shap package text editor resolve install version resolve issue,positive
glad say made couple slicer fix issue hopefully release soon update pinned version slicer hopefully fix issue,positive
report attention patch coverage missing coverage please review project coverage base ade head patch missing warning missing warning missing warning summary additional impacted coverage master coverage umbrella view full report sentry feedback report share,negative
get last think good make release,positive
test failure master might related would kindly take look perhaps need loosen ensure random seed fixed example failing run job see reproducible,negative
like general design decision shap support model return one option try conform python array solve yet part help would avoid much model library specific code clearly state model support specific whatever library handled corresponding shap explainer internally convert would support library specific easy conversion available guess reason bring convert symbolic wo get around library shap returned due change need handle especially since lot people still compatibility mode model return could think dropping support since shap lot see open deep explainer label think might bit premature personally would like get shap state explain every model already could point back time understand context question correctly miss something feel free elaborate really appreciate,positive
slight otherwise thanks review,positive
report covered project coverage base ade head summary additional impacted coverage master coverage umbrella view full report sentry feedback report share,negative
report attention patch coverage missing coverage please review project coverage base head patch missing warning summary additional impacted coverage master coverage umbrella view full report sentry feedback report share,negative
like general design decision shap support model return one option try conform python array solve yet part help would avoid much model library specific code clearly state model,positive
hello source code waterfall effect plot code nothing someone could help thank white hi seem exact portion code modification made progress matter,positive
sure possible something like python tested see reason work,positive
thanks help merge branch whether want compatibility test totally one one hand think testing latest behaviour sense hand better reproducible enable compatibility mode sure better wonder run either mode given know,positive
seen similar error reproduce code false stop assertion error coming however sure import o import shap import torch torch import torch import import functional import import device else else class self super forward self return self open file param enumerate model device device device range model loss model,positive
release made generally much preferable create new patch rather overwrite previous one could theoretically make new branch add release understand might able fix specify constraint skip,positive
need merge release get forge rerun think included tag maybe best close go straight,positive
thank feedback acknowledge update accordingly,neutral
added except linear one reason missing linear line bug linear added test let would really glad could take look hopefully one final time note check,positive
appreciate one added test model fix issue matrix multiplication comment fix python get different error trying transpose tensor object attribute use often like get different behaviour different like sometimes get sometimes get know robust way handle difference guess order executed run test computer python python test issue suspect line executed previous test honest quite bit seem really reproducible across compatibility mode fixing mess one got solution file branch find whether want compatibility test totally one one hand think testing latest behaviour sense hand better reproducible enable compatibility mode,positive
built preview built documentation check various render correctly link next action,positive
thanks pointer would great get someone take look library hopefully include happen minimal reproducible example could use unit test case edit shortening example something use python import import import shap test shorten fit pipeline model text classifier classifier classifier explainer explanation explainer,positive
predict got unexpected argument fixed would suggest latest release original issue still complete reproducible example ca investigate still encounter bug recent shap please feel free open new issue please include minimal example full,positive
issue fixed slicer unfortunately yet manually fix might also option able downgrade,positive
possibly relevant case given experience area,positive
appreciate one added test model fix issue matrix multiplication fix python get different error trying transpose tensor object attribute use often like get different behaviour different like sometimes get sometimes get know robust way handle,neutral
thanks much reproduce issue fix good,positive
really want deprecate possible aswell see introduce inconsistency good point give one sufficient thought word make remove warning whilst shall also ensure recent breaking,positive
true value local bar plot waterfall necessary local bar plot shown need make call true show feature,positive
ran problem cause model work convert would fix already simple reproducible example python import shap import import model sigmoid explainer model quick use explainer,positive
fix update stable version yet,neutral
bumping still looking solution trying use package still kept,neutral
line import issue otherwise library helpful still need try anyone luck went follow tutorial able get package run correctly however sliding window array data also trained model got model trained running,positive
hey also error predict got unexpected argument version shap version,positive
comment caught eye comment take guess reason output like sparse matrix support output wonder shap originally set reason think test type model sparse know shap also sparse saw comment really support point like good stopgap posted comment related support sparse matrix support seem like solution sparse though approach taken might limit u regard future sparse matrix would still go really come point sparse matrix everywhere could still create class sparse matrix list slicing usual could case would price efficiency either way believe overwhelming majority shape sense,positive
comment caught eye take guess reason output like sparse matrix support output wonder shap originally set reason think test type model sparse know shap also sparse saw comment really support point like good stopgap posted related,positive
fairly significant breaking change would suggest directive relevant probably something breaking believe used like array matrix shape number return type multiple,positive
sure always happy new,positive
suggest description rather still want use track,neutral
current approach advantage consistent would prefer keep consistent keep visual appearance whilst modify however open change future implementation significantly clearer would unusual accept fig input argument go inner ax may become rather complex probably simpler start ax directly thank reply input see value consistent working plot classification problem would like try making possible modify plot bit removing sample annotation entirely sure work ax level mind tag future,positive
opinion treating figure level plot ax style could provided giving option pas figure object explicit ax could easier modify downstream current approach advantage consistent would prefer keep consistent keep visual appearance whilst modify however open change future implementation significantly clearer would unusual accept fig input argument go inner ax may become rather complex probably simpler start ax directly,positive
side code good waiting pas gentle push,positive
hi new would love help happy pick plot fantastic great contributor give u shout like example feel free tag draft,positive
fixed original issue pinning let keep issue open full test suite latest,positive
great job good title ready merge think probably keep open working latest release ready merge,positive
good question share overview approach taken far certainly perfect always welcome especially bit context think keeping helpful overall package health community fork build broken due outdated unsupported plenty major security took fair number different fix syntax get latest particularly comprehensive le confident package python side however added action ensure build pas think great improvement currently major individual whereas minor patch together think approve minor major also review release check relevant breaking case migration guide spot think shap happy worth saying package actually used shap actually part file build need manually copied directory think update plenty manual testing force verify everything work propose progressive approach depending type update minor check major check manual review release manual testing,positive
great job good title ready merge think probably keep open working latest release,positive
longer since example found issue see,neutral
hi question regarding complex like code felt like lot hacky going fit horizontal line plot one ax opinion treating figure level plot ax style could provided giving option pas figure object explicit ax could easier modify downstream,positive
hi new would love help happy pick plot,positive
try install shap pip terminal visual studio code python project shap feature selection error pip install shap shap build done getting build wheel done done done building collected shap building wheel shap error error building wheel shap run successfully exit code output build shap attempt binary could path either add path set enable exception setup error building module unpack object warning could compile shap build without extension build shap attempt running running build running build running writing writing writing writing reading manifest file license file writing manifest file package absent configuration package would python importable package absent configuration ambiguous overall configuration want distribute package please make sure explicitly added configuration field alternatively also rely discovery example instead find read package discovery documentation page want distributed already explicitly excluding via try use combination fine grained configuration read package data documentation page python directory suitable naming even contain hand currently concept package data directory like importable running building extension error visual greater get build end output note error likely problem pip error building wheel shap build shap,positive
probably file issue torch leave tomorrow,neutral
put since good reference couple last successful run pipeline master pipeline found segmentation happen one model data successful run found used torch version instead check work pin version,positive
couple last successful run pipeline master pipeline found segmentation happen one model data successful run found used torch version instead check work pin version,positive
review actually run couple locally check whether something,neutral
could please let run,neutral
hey struggling issue case two model first text input second category category differ model,positive
code based added since return tree one input multiple another review greatly,positive
report attention patch coverage missing coverage please review project coverage base head patch missing warning missing warning summary additional impacted coverage master coverage umbrella view full report sentry feedback report share,negative
profile import shap environment test vast majority time spent torch image effect lazily think easy way import shap would import torch lazily manner,negative
reiterate comment please could provide fully reproducible minimal example need able investigate,positive
hello source code waterfall effect plot code nothing someone could help thank white,neutral
like good improvement least thanks longer term comprehensive system many plot might end implementation feature soon avoid many direct plotting function however like good improvement start,positive
import tree change shap import tree,neutral
sure really want merge wait ready would prefer second option good point agree would make sense update time hold could become bit messy maintain try keep tidy development could keeping open update branch merge feature branch separate branch finally merge feature branch master ready use feature flag new behaviour bit bit turned taken lead change happy go whatever work maybe much work update better thing say longer another week would suggest go already fixed another yet unpushed branch almost need check even complex,positive
another option could merge aim get due course make next release probably although comfortable could get fairly quickly say within week otherwise leaving master state,positive
sure really want merge wait ready would prefer second option good point agree would make sense update time hold could become bit messy maintain try keep tidy development could keeping open update branch merge feature branch separate branch finally merge feature branch master ready use feature flag new behaviour bit bit turned taken lead change happy go whatever work maybe much work update better thing say longer another week,positive
great much looking forward getting top please add documentation new convention shape various explanation class could place notebook suggest restart run remain linear execution order notebook two warning believe fixed explainer rather binary classifier shap output list binary classifier shap output list huge point consider tree explainer consistent different change return list tree explainer matrix first align output easy fix test sure really want merge wait ready would prefer second option,positive
since since new insight share issue,positive
yes think exactly difference old version work try except new version none try except,positive
also wo start time soon edit comment edit note might reconsider decision provide based expressed user feedback next year,neutral
prototype implementation new approach possible pitfall avoid often plotting like python foo return avoid breaking pattern avoid calling plotting even instead continue effectively current figure keep new code consistent library previous behaviour,positive
applied shall merge shortly regarding show param agree could theoretically remove leave later avoid making many breaking,positive
would great could kindly share follow manuscript find notebook,positive
nice take proper look tomorrow reiterate comment think new behaviour explicitly together change note copy release,positive
ready another review round note consistent sense random forest classifier binary classifier shap shape class result random forest classifier work differently hood general rule output shap shape shape prediction random forest classifier output consistent among,negative
whilst notebook hopefully executable reducing sample size toy sped significantly without overall look complexity example,positive
added wish overhaul plot work example particular need update example notebook,positive
wonder show argument really unnecessary unless become established pattern output ax object always end line want suppress output printed,negative
may wish take skim get minute,neutral
problem least best solution spend much time current version working different however change pip install everything fine make change source code use version user get text description case shap slicer compatible used without additionally user getting chart main problem slicer incompatibility slicer need need thank effort patient,positive
hi team whether available package time soon,positive
report covered project coverage base head abb summary additional impacted coverage master coverage umbrella view full report sentry feedback report share,negative
agreed want ensure everything package work without small team rather recently shap project enthusiastic fixing given size issue tracker going take time work package active let focus issue getting tutorial working pull welcome always,positive
dear unfortunately reason work later related source code direct question beginning problem tutorial library trying seem way way let know able hard discover something without compass worth pole point easiest thing seem pole point remap related old version usability work part code example summary may drawn may given indicate part shap unusable major accessibility use library indefinite period time problem current code important fix problem current source code think mean part library long time especially considering problem date suggestion continue usability library thank everything hope resolved soon possible,positive
previous shap think moment could change library group though,negative
previous shap opinion get work latest shap version specific need run old version,positive
find insight problem found notebook link notebook tutorial version however know shap corrupted shap library work therefore problem nothing education problem shap version otherwise code notebook worked however want use shap case related shap error,neutral
thing job already couple see every job trigger,neutral
thank understand work wrong wrong actually problem tutorial,negative
may unrelated topic failure job latest release,positive
issue u discus temporary fix unblocked however would good get root cause issue thanks taking one,positive
afraid original author unfortunately like tutorial broken quick look see obvious fix working everything broken tracked lot remains done fixing tutorial notebook would welcome,negative
hi give information give version suitable get shap value maybe share tutorial prepared shap version,positive
thanks looking able make headway suddenly start failing like failure latest commit something related like progress might suggest see least core shap pas feel like progress like guessing first thought new python version since last successful run executed python problem historical parallel permanent solution good idea adjustment try,positive
god accepted emotional tutorial import import import import shap emotion train data text text emotion label load model model build pipeline object explainer explainer data text print anger error recent call last cell line anger flatten import return inner torch tensor import torch setting array element sequence array inhomogeneous shape shape inhomogeneous part edit checked also give version suitable get shap value maybe share tutorial prepared shap version,negative
thanks looking able make headway suddenly start failing like failure latest commit something related like progress might suggest see least core shap pas,positive
saw triggered pretty weird segmentation fault appear twice test could please trigger master version background might cause edit think need master run already one showing exact error,neutral
thanks report currently see note passing specific namely python missing miss possible provide reproducible example check,neutral
really want deprecate possible aswell see introduce inconsistency edit would also suggest remove entirely since already maybe even something,positive
let merge one wait one breaking release afraid quite follow mean another include release milestone bit topic also wondering still wish keep milestone would better release sooner personally erring side little often bump yes would also like include spend time weekend let push visualization think even concept tackle,negative
let merge one wait one breaking release afraid quite follow mean another include release milestone bit topic also wondering still wish keep milestone would better release sooner personally erring side little often bump,negative
think help file open saved file thank work last line code,neutral
thank gave new idea,positive
finally used one method work identify potentially important interested feel free read paper,positive
hi problem found solution problem,neutral
use code snippet pip install pip install shap import import import import import torch import import shap load emotion emotion train data text text emotion label load model model sorted explicit python function list class model return method custom build explainer passing method explainer build explainer explicitly masker method default masker masker create basic explainer masker build fully custom method custom import custom conform subset start end start start end return masker explainer masker test hi test hi explainer test explainer test error shown test recent call last cell line test hi test hi explainer test explainer test axis initial return axis none initial array reduction operation maximum identity,neutral
