comment,sentiment
check link thanks much immediately reply whether latest fit latest replacement flashlight import name,positive
got link believe click link broken luckily script generate going try see work problem find code set validation set,negative
still little research direction,negative
found need indicate token segment,neutral
target target provided always covered dictionary used train model model data make sure target properly used train model,positive
facing issue sure setup file,positive
want use unseen language pair solve vocabulary problem,neutral
luck getting answer friend,neutral
error data suddenly model may speech module problem,neutral
figured implement detailed approach,positive
figured map token formula used following symbol returned field number loaded audio file corresponding transcript acoustic model inference zero length loaded audio file batch number emission matrix returned acoustic model inference audio file inference number audio file case loaded audio length audio file batch sample rate loaded audio usually,negative
figured get added following code usually understood model emission already method extended functionality function class also method python self list list frame corresponding every token list blank list emission matrix list frame corresponding every enumerate continue return self list list corresponding every token list list character corresponding every return slightly code decode method ensure character corresponding symbol list returned object new decode method python decode self none else range token corresponding token score frame letter transcript list return new decode method python decode self range token corresponding token score frame transcript list empty result local variable list return new decode method python decode self return else return result hypo token score hypo transcript list hypo hypo corresponding token hypo frame return hypo range result result return custom script get time hypothesis beam use following function process result decode python process object union list list list list audio file returned object number hypothesis return list best hypothesis list audio file best hypothesis emission matrix acoustic model trained list original audio batch measured number number best hypothesis return per audio file bool flag used specify whether calculate time alignment hypothesis union list list list list audio file list best hypothesis list audio file best hypothesis hypothesis following transcript hypothesis list list word one word transcript following word start time word corresponding audio file end time word corresponding audio range use maximum original audio length batch audio length else hyp hyp field empty lexicon transcript hyp else field convert instead hyp transcript transcript hyp hyp add hypothesis else append phrase list prediction first beam likely transcript field empty lexicon transcript else field convert instead transcript transcript add hypothesis return use following code process result decode python range use maximum original audio length batch audio length else append phrase list prediction first beam likely transcript transcript transcript add hypothesis return importantly calculate time python get word time information hypothesis transcript input converting length audio file number number acoustic model emission matrix sample rate loaded audio file list list corresponding returned list frame corresponding list float float list word list time corresponding audio file get corresponding token note algorithm work first last add case symbol index frame offset word start stop index get index range create word index start symbol end symbol tup first word start character word end character index loop index find index start end word try tup start index end index yet end index found tup word composed one character add index token end character index word else word composed one character add end character index word add complete word list word start end index tup tup reset continue onto next statement token may boundary two start character new word add start character index word except continue create start stop time word return utility function create time alignment information word python get word time information word hypothesis transcript list list transcript list float float list word transcript list list following word float start time word corresponding audio file float end time word corresponding audio word zip word return formula use calculate time corresponding audio symbol transcript following symbol returned field number loaded audio file corresponding transcript acoustic model inference zero length loaded audio file batch number emission matrix returned acoustic model inference audio file inference number audio file case loaded audio length audio file batch sample rate loaded audio usually,positive
simpler solution skip setting false generate look good,positive
sorry think optimal fix problem version like problem higher version torch solution problem,negative
question audio important role paper false default official code,negative
confused still fixed break backwards compatibility,negative
repository allow transformer compatibility feel free check,positive
also set false large,negative
like case commit model around time,neutral
hi could anyone please explain get ca find anywhere maybe need search elsewhere,neutral
problem also happen different different lead different model case,neutral
trying use got error would anyone give advice update someone else provided solution,neutral
trained translation model flores want generate translation per tutorial loading custom model ca find file pas argument fix problem,neutral
due version incompatibility fix pip pip install work,negative
model trained torch also situation torch version reduced model still need,neutral
thanks update actually look specific pretrain scratch initialize adapter pretraining setup way along id route specific adapter could actual script launch pretraining,positive
hi found pretraining code hope,neutral
painful process install none header file available every time run getting one error header file missing variable declared installation process going solid full independent installation process available,positive
change half becomes whole,positive
team lot effort write instruction working trivial useless job big corporation reputation issue,negative
error python switched python work,neutral
sweep package pip function biological module could find similar package function mistake something else,neutral
edit close issue store file supposed manually change current working directory python file,neutral
python main type help copyright license information import recent call last file line module file line module import file line module import file line module import file line module import file line module file line return wrap file line wrap return order file line name type file line raise default type field mutable default class field common use,negative
finished working since training long extending length position led index error however setting truncate able solve problem,positive
solve option default one get,neutral
minimal let compatible based provided option whole word strategy could help,positive
additionally like old model lid bin much better old model new model assuming language coming flores simplified traditional officially like serious bug model assume particular,positive
late anyone interested assuming model could use library python import array,negative
following create totally new environment however work put folder move folder another path training go think problem probably due path resolution,positive
checked fixed code issue command main branch find import metric le result code afraid reviewer hope,negative
pretraining script given author python data mask task arch dropout criterion seed rotate insert,neutral
try pip install upgrade,neutral
ran exact issue pip install upgrade issue exactly update new version,positive
sure related problem went away confirm working,positive
hello runt problem update guess fix add flag,neutral
label dictionary class added four detail refer,neutral
yet sorry late tu got problem inference solve reply directly view id,negative
sorry go lot pretty new error version compatible python fix change code like import parent optional none union try type raise input class structured forget decorate add missing type return else raise object unsupported type type like need improve compatibility first,negative
switching operator good idea general known first place anyways still issue get error running command common object recent call last file line module import file line module import file line module file line file line store node file line structured return parent file line create return file line file line ex cause file line raise set full trace file line raise object unsupported type,positive
fix dependency anyone use python install git clone pip install,neutral
hi location export hope tried still get error,neutral
python use string loaded model,neutral
able resolve also facing issue thanks,positive
official change python meaning higher wo work need get dependent exact python version,positive
similar issue code portable,neutral
also error linker error code fatal error resolved external development,neutral
problem higher torch version thank,positive
figured solve problem issue thank,neutral
sorry bother unable run transcribe python facing range found object attribute going landing except lot already tried solution lead error posted solution way many transcribe working posted one set installation actually work somewhere great error prefix infer user micro model audio manifest loading model running inference parameter please specify version level none assume version infer recent call last file line module file line file line file line file line raise ex file line return file line lambda lambda file line file line file line file line scheme file line object attribute,positive
stopping update could anyone please help,neutral
apparently support support either possible solution system anyone else solution share,positive
hey news new release currently unable use dependency fix alias taken care,negative
got problem inference solve,neutral
hello could kindly share directly way rebuild model comfortable way difficult want express gratitude,positive
issue still official release python error python,neutral
error install package conflicting,neutral
hi also audio getting correct audio truncated attached drive link original audio someone issue please help thanks link,positive
running building extension error visual greater get build install,positive
neither worked python least gave running building extension error visual greater get build,positive
hi able sort possibly similar memory issue trying use inference kernel unknown think ram consumption,positive
install problem resolved pip pip install thanks also work,positive
hi want replicate translation result transformer base model paper attention need following last data trained model python arch criterion last translation test python path model beam however got generate test got generate test far away result attention need think thanks lot hello also want reproduce result transformer paper could please tell employ generate thank,negative
issue still official release python,neutral
met problem function passing positional parameter therefore gave default value none change line layer flatten train model model got work well,neutral
simply downgrade version think issue came fixed,positive
pipeline still old language code import pipeline model pipeline print hello hello print hello,positive
directly support example usage given multilingual translation example particular script script encode data prior hi model want use import get know come difference object format found glad give advance fixing right script suggestion thank,positive
hi think bug come function file python self word word dictionary word overwrite word return else word word return condition word overwrite otherwise even overwrite indeed set true case dictionary duplicate special normally loading file dictionary start special pad order file file already special overwrite saved meant skip first overwrite pull request bug,positive
hi would rebuild machine support order thanks share guide rebuild,positive
hi would rebuild machine support order,neutral
add state model state task normalize false change line none none code run temporarily,negative
hello error model order support thanks,positive
issue helpful start tool either post something similar linked added file,neutral
issue still resolved documentation reproduce billion word paper,neutral
hi three later getting error manage work around think bug come function file python self word word dictionary word overwrite word return else word word return condition word overwrite otherwise even overwrite indeed set true case trained wrong dimension generally special dictionary loaded file try create pull request fix note solution fix duplicate problem order problem dictionary always pad order potentially special,positive
hi know something add link another please need help,neutral
last tell first number accuracy second accuracy single match target prediction question tho,positive
please update training functionality,neutral
nonmetal hi problem met problem,neutral
thanks fine tune already want fine tune guinea document python file help data thank help,positive
repurpose language within model select language example one least amount data initial training prepare new chosen language model inference simply use language token worked decently well quality translation best good starting point,positive
hello scope particular see moreover dictionary also language set fixed since language special included model dictionary lot library important thing along form model matrix soon add new library get model error inconsistency amount matrix shape main hypothesis impossible new language included model,positive
seven seen error may want check file attribute defined case set interesting seeing error inference training step also file problem file training give well training go well also compare file difference anyway thanks look forward new update,positive
seven seen error may want check file attribute defined case set interesting seeing error inference training step also file problem file training give well,positive
issue portion data causing model produce output thanks help,positive
please see model run error file image,neutral
please see model run,neutral
problem please let know already,neutral
like limit model share link soon exciting hear thanks lot convenient share example use model multiple loop loading model way instead one audio loading,positive
like limit model share link soon,neutral
ah like change local branch fixed,positive
odd share audio file check end mean time could use running inference,negative
install problem resolved pip pip install thank work,neutral
issue fixed ca see,positive
hi thanks reply portal python work fine bad transcript happen utility,negative
hi would recommend run language model get better accuracy thanks found mean need train,positive
fixed issue thanks sending,positive
could try running inference audio see still see output,neutral
hi would recommend run language model get better accuracy,positive
hi please double check everything make sure data preparation token dictionary training done correctly would expect work language without could possibly start making sure able run tutorial language modify data try run also training loss going also able see validation going well,positive
hi notebook could try see work,neutral
filtering reason filter specific based religious found noisy wo audio corresponding text match,neutral
exact post reference also tried,positive
hi able decode min audio memory decode longer audio would recommend splitting audio based decode audio,positive
hi please check tutorial,neutral
release setup git sync git update recursive pip install update also try release soon sorry bother ca even git clone one one please check version thank much,negative
simple fix install check,neutral
found solution memory consumption issue server server shut audio le minute idea solution greatly,positive
case reinstall driver problem,neutral
available last week chance get version source thanks,positive
sorry bumping question anything else need provide help,negative
problem torch corresponding platform tried came could get good bash pip install torch use export build could get python,positive
find different mean wanting understand thing thanks,negative
figured wrong directory reason,negative
hi could share issue able model,positive
sorry still issue training gan issue file line forward object attribute although issue closed due period inactivity still clear clue fix error find forward pas causing error still get resolution,negative
maybe found think problem already part might led job use launcher everything added work,neutral
mind could elaborate explanation issue clear exactly change argument prepare audio,positive
hello issue everything accordingly error first thing used pip install based comment getting recent call last file string line module file line module import file line module import file line module import file line module import file line module import missing module,positive
anyone know fix key still clue fix issue ask,neutral
try visual studio select first development option,positive
past issue also problem post code python model en de text text,negative
pip install instead pip install fixed issue found solution version work none nightly seem work either must error working sigh,positive
resolved version might say version ignore working fine related please feel free reopen issue,positive
hi problem know fix one please,neutral
still getting error even suggestion error get building extension fatal error file directory compilation error command exit status problem update bash apt install,positive
hey everyone sorry finally open early version along project also till today note documentation training yet gradually next check directory sonar get sense modeling work also pretty advanced based data pipeline already landed initial release documentation also follow pretty soon obviously feedback would greatly following day share repository please hesitate reach well specific,positive
hello check issue already thanks linked however find solution one solve problem,positive
case still use made short tutorial run directly,positive
update git model solve issue issue commit,neutral
following python code work import import import import audio import write import import display audio import torch task false model model generator model generator model text sample task text sample sample sample sample sample speaker sample speaker rate task model generator sample rate,negative
tried python issue recent call last file line file line file line file line file line file line file line raise ex cause file line raise ex set end full file line file line self file line file line self file line file line self file line key key file line file line file line ex cause file line raise ex set end full omega key,positive
hello check issue already,neutral
think wrong previous attempt previous attempt set correct setting still dealing key,negative
think set somehow able read correctly another error message recent call last file line module import file line module import file line module import file line module import module however tried python worked fine interpret error,positive
part issue think working,neutral
oh actually wrong original paper also removed silence,negative
install problem resolved pip pip install,neutral
official fix slow made fix version install following command simple test found pip install,negative
sorry still tried various number looking forward good outlook author reproduce result abstractive issue help follow step work well ca get result paper set hi issue solve strictly instruction train got original paper reply directly view comment id hi successfully training script training script got score last time forgot use multiple small python task translation source target arch criterion dropout,positive
sorry still tried various number looking forward good outlook author reproduce result abstractive issue help follow step work well ca get result paper set hi issue solve strictly instruction train got original paper reply directly view id,positive
hi got problem want know average length model,negative
issue python arch task criterion dropout seed simple pretrain please install pip install none none false none none none none none false true false false false false false false none false none false none none none false false false false none none none false none none none false false false false false false none false none none none none none none false false false false false false false false none false none none none false none false none none false false false none false false false false none none none true true true true false true false false false false false none false false none false false false false none false false false none none false none false false false false none none false none none false false none false false false false false none none none none false none false none dictionary dictionary linear linear linear linear linear linear linear linear linear linear linear linear linear linear linear linear linear task model criterion model trained expert model trained loaded loaded valid parameter parameter training per device per device none load loaded epoch loading train data epoch loaded loaded train true true false new epoch begin validation valid subset true true false new epoch grouped begin training epoch start,negative
hi sorry late reply use import assert must different assert must smaller assert path exist command command command command copy copy panic status command status print status,negative
help follow step work well ca get result paper set hi issue solve strictly instruction train got original paper,positive
hello really interested paper plan release model code thank advance,positive
know relevant anyway think need set second iteration,positive
met problem stop symbol sentence,neutral
hello inference time around per core processor second per sentence translation easiest solution distill knowledge smaller faster architecture instance currently building mobile friendly version model knowledge distillation train smaller architecture transformer smaller layer width improve latency expense accuracy note tried received inadequate also exploring architecture natural language inference glue lower latency phone involved solution port model framework inference latency framework used many suspect model size might still need reduced though depending among hardware model second per sentence translation bad see post said surprisingly faster often time le second,positive
give sense slow inference keep mind translation via addition inference data noticeably left image time function call right image code running machine thought local would much faster could capture capture,positive
hello may know sample size training many train model getting good case afraid sample size may small running enough sample size training ran training thanks,positive
code level folder move code new folder,positive
agree broken multiple point,negative
thanks reply great point tutorial script work provided command actually problem simple model registry code went error error related example broken multiple good general documentation provide think man command even simple documentation help user modify default argument faulty baked example script,positive
error message script trying register model architecture name already model architecture name registered causing raised one possible solution issue check model architecture name already registered trying register conditional statement registration code architecture already registered skip registration step function used register new model architecture two argument name model argument name architecture go function first given already registered raised next function given already registered raised prevent duplicate registered pas architecture registered function also architecture configuration function dictionary implement solution modify function add conditional statement second check one duplicate example raise register model architecture unknown model type raise register duplicate model architecture return callable raise model architecture must callable return return,positive
please read error try module need install missing one need print error output install need specify directory setup run make root probably container change image error ran,negative
thanks reply according suggestion installation path running python task path subset criterion letter still error showing name defined checked code found line source found line import flashlight successfully date author subject module issue case could fix import error pip install python build develop echo export reply directly view id,positive
case could fix import error pip install python build develop echo export,neutral
memory training problem set overcome problem,neutral
thanks lot worked well,positive
pip install instead pip install fixed issue found solution,positive
facing issue found solution issue thanks,positive
hi solve problem occur issue rather tensor use number output different image,neutral
like added latest release would possible new release would like package officially version rather latest master would great thank,positive
used brute force method check training set zero far training sure method affect performance model hope explain negative approach might self model param none continue print nan print nan set grad zero return,positive
prepared create activate pip install,neutral
thank reply according suggestion installation path run python task path subset criterion letter decode model error name defined checked code found line source found line import flashlight successfully date author subject module issue flashlight installation install wrong way path case ca import want decode model greedy mode require installation flashlight reply directly view id,positive
nope longer involved either,neutral
simple use see scaling speech technology add attention adapter project perfect want know use voice translate,positive
get server export still receive import name fall back version,neutral
flashlight installation install wrong path case ca import want decode model greedy mode require installation flashlight,negative
could please confirm work,neutral
text neatly new would recommend library automatically perform sentence segmentation various without headache language identification,positive
people wonder code wrote found,neutral
able fix error case case sample matching exactly sample data split corrected sample file data training successfully,positive
got exact error way actively trying post able figure answer,positive
half successfully problem way start following mac o terminal command precision full special thank worked,positive
excuse added data training step get like id token token token token token token like token frequency token frequency token frequency got error recent call last file line module file line main file line main file line main file line file line file line return file line file line file line size else file line index dimension size anyone idea,positive
fix issue add open line,neutral
think overlap check variable code see number,neutral
hi need good luck,positive
hi chaos thank pull request welcome community action order merge pull request code require sign contributor license agreement seem one file process order u review merge please sign behalf someone else employer individual may sufficient employer may need sign corporate tooling perform afterwards pull request tagged process may take hour please give time u received error please contact u thanks,positive
well get working torch got unblocked thanks tip got work around pip install since found probably however rigorous test yet thank much tried suggestion worked,positive
may ask create dictionary,neutral
think another issue problem fully case add option still work order pip install,neutral
half successfully problem way start following mac o terminal command precision full special thank,positive
hi see vocabulary list mean also difference vocabulary thanks,negative
first library add training functionality second step ca wait,positive
first library add training functionality second step,positive
missing one need print error output yes right smaller model working,positive
error raised get source file object function instance module module hello could sure add path thanks,positive
utilize method divide text one sentence time python paragraph sentence output translator sentence output print print,neutral
hi also working problem far consistent finding get audio prediction without data still trying figure part,positive
discussion issue said override method,neutral
keep backwards yes buffer upon construction object need loaded matter whether,neutral
issue fixed exactly still get error,positive
evaluation stage use python script python task path test criterion getting error recent call last file line module file line main file line main file line super split file line none file line file line file line ex cause file line raise ex set end full file line return file line node file line key file line file line file line ex cause file line raise ex set end full key,positive
excuse long time could ask kind problem yet,positive
found given state could example try generate hello name hello name,neutral
hi anybody resolve issue also run speech normalizer,neutral
need data want load model similar question think least need file data folder,negative
idea open new issue maybe one help since used,positive
find default value see distributed training default value training distributed fashion thanks,positive
added new get sample please check,positive
issue pretraining script applied train set split train valid issue train model train validation set valid train completely different complete mismatch validation loss train validation compute train set use train validation training loss,positive
try pip install see work certified,neutral
still getting error even suggestion error get building extension fatal error file directory compilation error command exit status problem update,neutral
also found error another machine problem actually error file directory size may indicate binary incompatibility header got error gone output shown bottom,neutral
use case note large character vocabulary otherwise raw slightly better performance,positive
thanks reply find error wrapper full model yes tested yesterday audio pure noise however work model hint,positive
sure would work one example voice conversion,positive
controllable generation change gender emotion yet could consider model voice model achieve could please name one voice achieve find directly model bad,negative
controllable generation change gender emotion yet could consider model voice model achieve,neutral
full model generator discriminator kor format,positive
sampling rate thing tune little higher voice lower number give thinner voice faster,positive
find solution yet yes share,neutral
guide language thinking language id code remains unchanged need define vocabulary new language list used new language use model working random discriminator however met error kor model line state state find two ai behave way main difference perspective whether,negative
hi could please also discriminator also met error model random discriminator line state state,negative
execute following python type layer layer manifest get following error missing argument looking code error legit error acoustic recent call last file line module main logger file line main missing positional argument reason included running thanks,positive
thanks would appreciate someone team look,positive
got error model error come due apex version mismatch three work git clone apex pip install,negative
hello may share file public,neutral
dictionary please check work thank,neutral
thanks pointing criterion name mismatch criterion model,positive
dictionary please check work,neutral
guide language thinking language id code remains unchanged need define vocabulary new language list used new language use,positive
guide language thinking language id,neutral
issue running python resolve issue like module based please advise,neutral
turn dumb model sample rate run following command change sample rate process like audio audio audio audio array,negative
hi clone feel free use face want open pull request merge,positive
make progress excited see launch support fine tune model add support let know,positive
gender controllable user yet gender voice determined training speaker thus vary across plan make easily controllable next release,positive
still getting python pip void able run pip install yes also work python,positive
simple use see scaling speech technology add attention adapter following guide,neutral
le code snippet easily run give try good know even line supposed stuff ran ram audio file even long le long way yet try notebook trouble running,positive
le code snippet easily run give try,positive
hello question met two visual studio installer finally error install one throw new exception information user,positive
much really take run model anyways running system ram really second audio input,positive
working making easy check stay tuned make nice post soon,positive
working making easy check stay tuned,positive
working making easy check,positive
pull latest master branch change torch version got run successfully wrong model,neutral
pull latest master branch version,positive
anyone still file directory error want test inference really error inference folder need write file error line open write open see defined open method defined give python right write read file open see code process print manifest path open audio audio audio open audio open open dummy python dev print loading model running inference open hypo enumerate hypo hypo print hypo python already folder want check simply change path static folder instance user directory like path see file like line might fail writing inference log file like file directory problem write next file folder property run sweep user prefix write folder root level simply change folder folder user folder instance run sweep user prefix script access log folder result ran get output information ram basically throughout found error model probably big run free,positive
pull latest master branch,positive
like resolved close issue,neutral
probably due mismatch vocabulary original code vocabulary hard used get use different vocabulary per language use get text use instead,negative
moment plan release multilingual model,neutral
thanks looking yesterday issue fixed,positive
get result first comment comment make work explain please try entering directory use pip install,positive
related take look comment,neutral
get result first comment make work explain please,positive
working fine long time situation image,positive
model think wrong model one link right one yes right model could please submit issue project issue together,positive
model think wrong model one link right one,negative
model think wrong model,negative
hi someone still struggling run code tried create python package easily use project instead calling dealing hope useful get following error following recent call last file try import import module handling exception another exception recent call last file try import import module handling exception another exception recent call last cell line import file import import import import logger file import path import import import module project included yet version need install source shell pip pip install installation accordingly let know issue following error recent call last file line file line module file line transcribe file line return file line file line none file line main file line file line line file line optional override model file line file line return super strict file line raise loading error loading unexpected key handling exception another exception recent call last file line file line return file line return file line evalue file line record file line color file line return file line value file line file line value file line file line value file line return file line raise one value found one value found,positive
