comment,sentiment
based submission able fix issue summary self object data self data raise represent object data represent object,positive
add dependency failing package available,positive
thank contributor license agreement accept code meta open source project thanks,positive
tried generating another set test experience issue proceed close thread thank,neutral
issue task given one core make sense relax,neutral
docker image necessary run core common module included moment however easily add container environment running interactive shell run apt install alternatively build new something like apt install use instead,positive
hi able train custom model blender bot yes please share,positive
way difference always search teacher maybe search teacher module always search query add anyway,neutral
bash task train stream ordered recent call last file line module file line main file line return opt parser file line return file line run return file line return file line raise use train want evaluate training set use train found might way get train,positive
yes see separate file may contribution contribution change minor think open source project contributor increase honor think bit much put contributor turn,positive
inference infra model faster later also ample memory,neutral
command good probably issue data maybe could try training one without custom task seeing work properly,positive
could maybe separate file,neutral
run task train stream ordered convert,neutral
mean tried train training get model parameter loaded thus try get data train model directly,negative
starting map finished starting map finished warn server description warn server repository field warn server license field command starting process command process command process warn package longer receive err generic err install err node err err code err error missing argument err err err err err err err err err err err error please report error err err generic err install err node err err code err error missing argument err err err err err err err err err err err error please report error err err generic err install err node err err code err error missing argument err err err err err err err err err err err error please report error err err generic err install err node err err code err error missing argument err err err err err err err err err err err error please report error err err please include following file support request err error error run shutting recent call last file line file line prepare file line file line file line raise exception exception please make sure otherwise view error error error run shutting recent call last file line file line prepare file line file line file line raise exception exception please make sure otherwise view error error could shut architect shutdown deploy recent call last file line file line prepare file line file line file line raise exception exception please make sure otherwise view error handling exception another exception recent call last file line file line shutdown assert none shutdown deploy shutdown deploy error could shut architect shutdown deploy recent call last file line file line prepare file line file line file line raise exception exception please make sure otherwise view error handling exception another exception recent call last file line file line shutdown assert none shutdown deploy shutdown deploy error ran error run recent call last file line return file line raise file line file line prepare file line file line file line raise exception exception please make sure otherwise view error error ran error run recent call last file line return file line raise file line file line prepare file line file line file line raise exception exception please make sure otherwise view error operator shutting operator shutting,positive
anyone future believe following code load model trained open model converted start name name start continue converted converted return,neutral
found model slowly chatting part faster response inference process model still way speed considering testing multiple sure give advice thanks,positive
may issue data used would double check appropriate could also share command task true zoo zoo dropout true variant activation true true true min true,positive
indeed think honor submit similar happy course choose refuse,positive
think good super clear difference root light root light case difference existence overall light module place light actually suppose actual reason distinction though import would work well,positive
may issue data used would double check appropriate could also share command,positive
data set would work command also task command line argument thanks,positive
data set would work command also task command line argument,neutral
think good could please rebase onto merge main make sure pas mind either bring feature branch back main rebase think get noisy merge,positive
please see section project page thanks data sample fine tune fine tune type data set,positive
please see section project page,neutral
generate occasionally force number least output memory generate long allow constraint,negative
think good could please rebase onto merge main make sure pas,positive
could please rebase onto main branch think go ahead merge,positive
sure going error alpha expect similar repetition vocabulary,positive
python environment check torch working example running import torch print print report true would suggest looking closely might variant,positive
unable load blocking error building extension part downgrade python problem,negative
also information weight parameter alpha used unlikelihood loss concerning paper different alpha repetition vocabulary nothing range alpha argument,neutral
thanks path start training immediately got error shown modify code something wrong,negative
sorry number logic work either fixing lint skip,negative
ready review yet still annoying failing turn ready review soon fix,negative
yes found indeed duplicate favor issue,neutral
model zoo trained code work linked replace,neutral
thanks look would glad contribute need better installation hope help next person position,positive
fail look big one torch,negative
solution address issue also suffering slow effect,negative
end user installation reproduce issue locally running command tutorial bash zoo developer installation work fine zoo enter message hi hi today enter message chat done,positive
select none accelerator instance work fine,positive
confirm place investigate explicitly mention see,neutral
lint back working condition auto format easy lint tone harder tedious resolve left good thing considering user passing good,positive
set true print probability,positive
think ready review failing test,positive
set proxy server model external search service forward query main server content match choice content type completely,positive
release exact clone python develop came across error latest main fix another folder ran python develop without success folder latest clone worked,positive
thanks response try revise code match following three image way search seeker work directly paper seeker open source language model following al unless stated otherwise employ bing web search retrieve filter set common crawl keep top however detail clear example considered news convenience subsequent expand influence work possible integrate functionality,positive
agent work directly bing need setup server see information agent,positive
first push broke lot le really suspicious,positive
glad see worked factual correctness model grasp reality common sense specially recency open challenge ai took towards improving still yet,positive
hi thanks suggestion run mode previously interested code import import message true greedy compute greedy compute true beam beam beam true beam beam true beam true beam true beam true beam true beam true beam valid false false false false false false false false false true true false model combined compute true agent message hi name want talk world cup love world yes sure winner latest world cup false response print response interactive mode give output incorrect query know current president bush president united know anything query hi name want talk world cup love world yes sure winner latest world cup world cup favorite team question model performance missing something like search engine setup thanks,positive
could try taking opt,neutral
thank suggestion code still output output code screen shot yes attached interactive output include relevant long screen shot screen shot compare two interactive mode see loading search generator model,positive
yep already know apex issue issue respect custom pickle breaking model loaded trained ago apex may need mark test skippable version,neutral
thanks magic combination clean install four unit test failing apex would say let merge work another,positive
yeah think issue version conflict torch impossible solve logic assign try current torch,negative
turning green still red yeah think issue version conflict torch impossible solve,negative
turning green still red,negative
additionally agent information regarding,neutral
would like express gratitude helpful response received however question visualize specifically model could provide guidance visualize current model thank time assistance,neutral
built bad agent writing get stick persona stick persona,negative
second message hey seen new galaxy could try,positive
thanks reply see image input expect response great trained model without response like image model response like image obviously something wrong trained model ca figure help thanks,positive
vanilla dialogue teacher code help see format,neutral
thanks response persona prompt ai assistant checked many feel like ai assistant quite relevant persona,positive
unfortunately currently offer easy way access multihead attention module attention return value extract line access first return extract hope,positive
persona model supposed emulate,neutral
output differ quite bit seeing,neutral
yeah consolidation could paste full stack trace,positive
problem found issue wrong kind tutorial,positive
base model want use use case think model already truncation set best bet,positive
would take look training code would need convert training format train model,neutral
try train trained model like act without custom content model task zoo zoo dropout true variant activation true true true min true image help new,positive
would highly appreciate thanks,positive
know wrong already fixed another working,negative
way fine tune opt model similarly like fine tune opt model,positive
model want use model big hardware requirement gap model trying use opt similarly following model,neutral
could elaborate trying accomplish model opt,positive
known issue dialogue see study character dialogue,neutral
old likely longer reason trying reproduce,positive
likely use similar would,neutral
wrong agent want set additionally work would search around see set search server,negative
fix may want downgrade pull fix install,neutral
proper fix may latest release think downgrade would also solve issue,positive
environment feel free use said must appropriately,positive
offer alternative model saving moment latest version,positive
model transformer similar see paper super familiar best data may research,positive
hi would check dialogue page see work use case,neutral
check try problem docker another question related model trained saved another format use example use,neutral
command doesnt work error zoo unable load blocking error building extension visual visual link fatal error se el build stopped recent call last file line return code none file line code file line module file line main file line file line file line return name level package level file frozen line file frozen line file frozen line file frozen line file frozen line file frozen line file line module import file line module import file line module import file line module import import name,negative
like error related maybe install given running first guess would could try run option make sure command slow run training least make sure everything else correct maybe try experiment machine use docker image,positive
want train data original seem effective read model paper understand model based combination transformer,positive
many thanks think understand coming would like ask one question given seeker documentation train dialogue mind response model party conversation dialogue appropriate say model instead python task min zoo model truncate true true true dropout true zero true python task medium truncate model true true zero metric min true make sense,positive
success running memory also work sometimes,positive
assume training directly would way still understand example project doc environment,positive
observation encounter error skip generation dynamic,neutral
like running memory capacity access,neutral
hi use model chat get error message solution help fix issue memory tried allocate mib gib total capacity gib already mib free gib reserved total reserved memory memory try setting avoid fragmentation see documentation memory management,positive
many thanks tutorial work,positive
sure giving exact context interactive could share interactive output,positive
thanks response replicate model used interactive given image choosing personality would generate caption way access training code would great help,positive
could show conversation via,neutral
latest version appropriately use custom pickle module loading older model would recommend solve error,positive
sure sort solution could specific,positive
correct current logic validation would appreciate pull request request able submit one,positive
indeed model dictionary image traditional sense project example generative model used project,neutral
problem apex module following way git clone apex python install sure correct still occur later interactive maybe work,positive
case anyone else got error memory exception exception caught may code missing act program flow interrupted without cleaning,negative
hi see problem seem related,neutral
please add review full added please give review,positive
like reason model get loaded interactive mode generation could try instead would something like code import true agent,positive
default license repository assume,neutral
facing issue share approach,neutral
train retrieval model personality one query since based model able find best caption given set model generate trained model instead retrieval could find model architecture generative model,positive
hi thanks reply hint main issue regarding format dialogue context person person show dialogue context accordingly import import message true agent message hi name want talk world cup love world yes sure winner latest world cup false response print response output mode false sure watch soccer sure watch soccer id title text id title text id title text id title text id title text model search search server open listening however give query model interactive mode see response different indeed model search access memory zoo output interactive mode world cup favorite team would appreciate get guidance,positive
model talking sometimes vocabulary size task,neutral
part think setting option new file would create new validation saved new name previously saved name,positive
thanks good suggestion moving functionality parent added avoid potential unintended effect come back later,positive
add like attach use command python port nothing log search see use command interactive zoo log like change configuration file make work,neutral
could add server address,neutral
may want format model input look like model trained take look information format model need prefix turn appropriate speaker person,positive
unfortunately help issue original,negative
yes thanks want use terminal achieve chat use model parameter seem work configuration file modify make parameter change take effect default overworld opt true model zoo true false override zoo configure page,positive
recommend exact migration convert architecture setup thanks sample code conversion like ca find technically version load map parameter opt parameter use load weight loaded successfully contain weight tied directly copied code problem might somewhere else thanks,positive
probably good review good,positive
use flatten training task make sure example episode thus multiple knowledge saved agent history simply set flatten,positive
may want install source sure else error would show work fine locally,positive
directly need use rather need,positive
hi per doc string parse file script used create version data run script inside original directory file official missing,positive
hi also want specify hopefully help,neutral
per project page model trained task via standard please see project inspiration,neutral
question question would take look already ported directory,neutral
recommend exact migration convert architecture setup,positive
please share exact error also suggest searching several run model chat service,positive
hi per doc string parse file script used create version data run script inside original directory file official,positive
hi check function return train use train function call method set train train ordered still get train,neutral
thanks bug see though unless something function thing,positive
found way around issue properly extension python task true ne valid task loading data file task new episode purpose suffer done bit extreme new episode need get nigger gym yeah need best loaded total proceed close issue,positive
answer old question figured point long term memory external search last question capability memory access search guarantee utilize efficiently fact challenge,positive
hi tried still facing problem model able recall information attached instead giving erratic reproduce bash python task zoo none inference image another example bash python zoo never image,positive
found model used case wonder model trained want fix model currently,neutral
went seen search memory recall via could find appropriate documentation right assume search memory recall please point appropriate documentation,positive
thank reply model looking way ensure knowledge included history method ensure model knowledge input include history use checked knowledge included history let know find code thank,neutral
try python error torch python zoo valid recent call last file line return code none file line code file line module file line main return none file line opt file line file line model partial file line agent model file line file line return name level package level file frozen line file frozen line file frozen line file frozen line file frozen line file frozen line file frozen line file frozen line file frozen line file frozen line file frozen line module,positive
model training gold task yes knowledge saved history,neutral
several command line skip set always never always include never include,neutral
broken right tested locally,negative
exact code used quick example gist probably way could though wherever command line,positive
thank see imprecise first report think related remove command start base tried example echo change task variable yield exact result echo think related remove base start python content echo change variable contain last task still get error another task python zoo model truncate true true true dropout min true zero true recent call last file line return code none file line code file line module file line main return none file line opt file line file line partial file line agent file line teacher module attribute also reference one task directly result python file line teacher module attribute received error two different two different python pip,positive
need add code add parameter command tried get response similar help lot could share command code least recreate,negative
sorry see confusion model trained dialogue trained dialogue knowledge built dialogue wizard squad model trained language modeling trained language modeling file need build knowledge would derive language modeling probably use custom search query teacher offer raw agent agent neither trained seeker alternatively zoo model trained seeker dialogue,negative
could try python instead,neutral
could please list variable,neutral
try match need better,positive
thank help message date subject model issue need create model need look trained replicate task training command latter link reply directly view id,negative
need create model need look trained replicate task training command latter link,neutral
great question look analysis section set could separate good bad short answer first metric vary across metric second last one compare coherence coherence might look equally good said look set rather individual look similar different mean say one lower mean worse metric look two produced context likely one higher score better particular error type correspond metric looking two different hold see distribution fig fig show large mean without ca say found example score could separable could say significant difference example repetition error sum would recommend compare mean across prediction rather individual per sample significance always confirm difference significance testing manual review far found quality visibly different mean differ,positive
please tell procedure create,neutral
thanks reply clone added model folder like code image,positive
reason find new model added could provide two please install pip clone add model file,positive
thank think understand however bit confused terminology understanding dialogue task would training unless mean everything least paper dialogue task list would like train model knowledge response want make search task ideally take code plug version search let assume want use medium like example web page knowledge dialogue task folder seem include data run train knowledge component make sense confused difference thought process go first two plug version search would like go training code detail make sure understand well model available many thanks,positive
thanks interest seeker order training seeker dialogue model require data ignore step goal fact use data provided within train seeker language model would want use script data data paper used data yes provide several different via argument full seeker setup would would take look information yes use input would,positive
every output message full set available agent inspect resulting message extract,positive
pointing file correct directory first time bash zoo need create file manually another important point need explicitly add file format end,positive
came across issue well file manually directory memory file missing create gen folder manually create manually gen folder,negative
able create inject conversation want inject memory previous agent new agent,positive
think lower exaggeration messing around temperature like logical hypothesis say certain best try,positive
think lower exaggeration messing around temperature,neutral
based perception personality true often somehow current state challenge sensible conversation ai agent,positive
whoop well apparently completely utterly notice existence code used applied research pretty sure far beyond teacher back happy accept,positive
yes could please update cache one time,neutral
agent part response message need modify chat service extract memory part message store somewhere also need retrieval mechanism update internal memory return closer look internals agent figure memory work inject external,neutral
found solution regarding trying achieve similar result chat service able found solution,positive
let know right track also arbitrary,positive
specify false force use one,negative
need server implement file help,neutral
search server working fine,positive
mean access instance may install use agent interactive session minimal web interface link may need custom work build server either case docker image might helpful reduce trouble system setup,negative
glad see found solution right need block answer previous question clone light single may even something like true,positive
sorry inconvenience paper attempt make defined behavior mean version report later higher better specifically score would mean completely different reality step chain nothing compare two completely identical chain,negative
thank solution able handle multiple parallel agent solution worked python try true except true,positive
thanks response could please give code agent also work option clone starting program clone agent main agent busy agent query take longer time respond clone starting program know exact number agent thanks,positive
sure mean command correct one paper noted total set aside valid set test set,positive
great resolved please reopen run,positive
please add review full,positive
believe source problem single agent serve agent internal history make sure turn happen many go single agent race may interfere internal agent response might help given server guarantee solution new agent connection server response agent session done separate internal share model thus light modern hardware much overhead original agent already loaded,positive
thanks problem running know memory switched worked thanks,positive
may running ram system running,neutral
may need upgrade version,neutral
hello ask one thing related flask case use single dialogue conversation chat session ended single dialogue always true true python true figured multiple parallel request model following error err last observe never saw corresponding clear history probably act file issue require assistance issue help much could please suggest way make working multiple single model response parallel thanks,positive
make use repetition akin open include main edit opt preset file essentially anywhere see model access following defined file python penalize according put forth mu mu float mu token often token prior current position float otherwise frequency penalty coefficient presence penalty coefficient repetition blocking context well applied presence previous generation applied frequency previous generation applied presence previous context applied frequency previous context use simply add param opt file,negative
glad hear worked although find big difference average model show higher final answer correctness would recommend chain recent fine use default anything recent class,positive
thank able run model use see two transformer model four model,positive
hey close still working,neutral
main script score wrapper would suggest two run external version particular class output list properly chain class new input file item context string hypothesis string reasoning answer possibly reference present decide use file main run create script modify file format used see data format three slightly different follow particular already context premise field sometimes answer hypothesis field reasoning answer sometimes reference different different found,positive
found model engaging prior seeker indeed correct,positive
change code command running local copy data previous data push sorry removed local data command worked,negative
still getting error share link current link issue change code,neutral
thank issue right structure script worked side sh version information available saved drop saved saved saved please let know worked,positive
rebase added unwanted opening new clean one,positive
sure related seeing getting also case running long duration handling multiple conversation new thread remains alive available launch new world,positive
would good see exact error message,positive
hi thanks feedback several would appreciate convenience integration bring quantitative answer use would consider integration similar completely open source server difference audience additionally orchestration feature easy run know compelling feature many main difference like experiment system everything metric go back time rebuild code compare model believe integration lot value happy add agree thanks lot,positive
think good end defer final approval,positive
guess enough ram handle model could try running model would quite bit sure help speed couple done recently slow perfectly stable problem ca test environment would nice available soon,positive
yes specify field multiple,neutral
project page run model library,neutral
guess enough ram handle model could try running model would quite bit,neutral
might trying reach search server yes see available limited thought might case would precipitate server problem though try smaller version yes see subject note worked one question server error time thanks,positive
address first issue may need copy file directly override key second problem chatting model building latter encourage try true already,positive
message see might anything memory trying reach search server also sure could use available limited official support running parameter model meta try smaller version,positive
note currently bug allow pickle module loading breaking fix need wait patch allow u pas specify latest version,positive
think maybe canonical way handle metric one metric none,neutral
hi thank contribution appreciate interest logging within though signal whether would find useful currently offer full support seem cover solution decide include could please add unit via ensure correctness,positive
need match generation zoo model inference beam,neutral
sorry misunderstood question evaluation command model rag task valid token zoo exact true true truncate,positive
thanks quick reply use knowledge wow task code defined function change code rag running script reach shown paper prove evaluation right tested model provided zoo similar thus curious trained model ca achieve similar running code,positive
first token probability associated compatible,positive
would getting none back,neutral
hi could share evaluation command generation metric general heavily inference,negative
said length meant could handle length bound truncation length,neutral
sweet wait help dig lint go ahead land,positive
aiming get one feature release compatible soon keep eye,neutral
closed new pull request made instead refer,positive
could paste full command used try reproduce see might wrong also check latest main branch,positive
expect see stable release,neutral
knowledge retrieval add substantial time unless search server high latency,positive
advice make knowledge retrieval faster really lot delay response,positive
hi understand token length defined curious day back told length,negative
real factor number position used model use used based based,positive
come suppose opposite sense,neutral
extent bot fit input context determined truncate curious model model,positive
hi length input context given input persona persona actual input text,neutral
yes offer several way via neural retrieval document document please see relevant,positive
hi thanks always helping another question related possible search instead,positive
correct way stay topic time,neutral
linked page want use search server set true additionally want use search server need directly call function see scenario use official interactive command zoo play around relevant respond please,positive
message format id query memory true case memory conversation context query user want continue conversation correct way please suggest help highly,positive
giving irrelevant output sometime,negative
command used also official command page error object attribute upon running interactive error fixed,positive
would helpful add task along new task task training model preserve knowledge,positive
new data knowledge older open problem language modeling one approach would incorporate original training data within model prevent,positive
persona line persona would want bot emulate specify partner persona would partner persona,neutral
training anything change training training said please see deviate substantially normal training also unrelated memory seeing could justify odd behavior see first message training data make deviate normal behavior,positive
thanks train model custom perfectly custom however training custom effect model general example give open present general model generate generalized response also persona information however model custom generalize well also learn information example format use training model id partner text persona persona live joke id partner text one time put strawberry jam thought ketchup like model much current task forget default following command use model need update proper training model learn custom state model might skipping generation retrieval part data model task zoo zoo zoo train stream true variant true true token zoo true false inference beam true truncate dropout true true thanks,positive
hi thanks reply quite clear got another question persona see two however quite curious persona bot second line persona hate cheese third line persona love potato thanks,positive
like better passing example persona currently live persona name example hi decision reply hi example decision reply partner today contextual knowledge example combined dialogue response example score contextual dialogue response score self false live la today persona partner persona hi today however see bot bot almost flow user message bot reply bot reply final reply,positive
training anything change training training also unrelated memory seeing could justify odd behavior see first message,positive
typically pas topic first message dialogue history first turn would instead python persona hate cheese persona love potato hi tell,positive
try model suggestion would completely fresh install unable end really sure proceed,positive
would take look agent format appropriately indeed wrong control used training time may end situation able generate appropriately per module,positive
branch instead could possibly give shot run scratch try one time edit solve problem answer first question set setup linked used correct also recent commit,positive
training task training task task teacher structured like task teacher partner persona persona inference originally tried pas part message message false since working tried set directly like training end sentence persona instead remove prefix pas beginning end context inference time instead also justify odd behavior,negative
data appropriately use specific control determine module output data appropriate control could pushing away modular nature,positive
conversational model would reasonable choice good,positive
thanks response model would suitable currently,positive
something installation imagine install repository proper would probably start scratch least concern installation,negative
yes exactly remains seen effective would depending model used,positive
would like think problem since saying hello receive following enter message hello decision making request decision false response length sure going null text sure going id model object example sure going decision reply sure going decision making request decision false response length sure understand null text sure understand id model object example sure understand decision reply sure understand decision reply something somewhat coherent sure understand sure even look error,positive
entirely sure issue please reopen breaking,positive
might way go issue activity,neutral
please reopen still issue,neutral
given divergence age issue,neutral
hi thank pull request require sign contributor license agreement need attention currently record system longer valid need process order u review merge please sign behalf someone else employer individual may sufficient employer may need sign corporate tooling perform afterwards pull request tagged process may take hour please give time u received error please contact u thanks,positive
thank contribution since could also please update cache file change current date,neutral
ran whole procedure worked copied correct folder,positive
error raised example code zoo true,positive
fresh install dev environment worked thanks,positive
hey ready review still local add clean bit move open ready,positive
might missing wonder tried version python would resolve,negative
actually notice correct model file could try,neutral
text field input context field output target want generate context field put want simply understand necessity put text,neutral
hi even opt getting log file input president output false th president took office th president took office would trump th president th president think th president know th president think would trump th president th would trump th president th president took office would trump th president th th president took office would trump th president th president think th president businessman would trump th president th time taken,negative
